Part Type,Part Number,Schematic Part,Part Value,Current Rating (Amps),Current - Saturation,DC Resistance (DCR),Frequency - Self Resonant,Inductance Frequency - Test,Q @ Freq,Inductance,Tolerance,Voltage,Material - Core,Allegro PCB Footprint,Package / Case,Pspice Model,Power,Availability,Data Sheet,Description,Mounting Type,Height - Seated (Max),Size,Number of Pins,Operating Temperature,Distributor Part Number,Manufacturer,Manufacturer Part Number,Price,ActivepartsID
INDUCTOR POWER,LQM2HPN1R0MJ0L,inductors\Inductor,1uH,1.5A,,113mOhm Max,70MHz,1MHz,,1uH,±20%,,1008 (2520 Metric),,1008 (2520 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243B-0016.pdf,FIXED IND 1UH 1.5A 90 MOHM SMD,Surface Mount,0.039 (1.00mm),0.098 L x 0.079 W (2.50mm x 2.00mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR POWER,LQM2HPN1R0MG0L,inductors\Inductor,1uH,1.6A,,69mOhm Max,60MHz,1MHz,,1uH,±20%,,Ferrite,,1008 (2520 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243B-0019.pdf,FIXED IND 1UH 1.6A 55 MOHM SMD,Surface Mount,0.039 (1.00mm),0.098 L x 0.079 W (2.50mm x 2.00mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR POWER,LQM2HPN4R7MG0L,inductors\Inductor,4.7uH,1.1A,,138mOhm Max,25MHz,1MHz,,4.7uH,±20%,,Ferrite,,1008 (2520 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243B-0019.pdf,FIXED IND 4.7UH 1.1A 110 MOHM,Surface Mount,0.039 (1.00mm),0.098 L x 0.079 W (2.50mm x 2.00mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR POWER,LQM2HPN2R2MG0L,inductors\Inductor,2.2uH,1.3A,,100mOhm Max,40MHz,1MHz,,2.2uH,±20%,,Ferrite,,1008 (2520 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243B-0019.pdf,FIXED IND 2.2UH 1.3A 80 MOHM SMD,Surface Mount,0.039 (1.00mm),0.098 L x 0.079 W (2.50mm x 2.00mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR POWER,LQM2HPNR68MGHL,inductors\Inductor,680nH,2.3A,3.8A,63mOhm Max,60MHz,1MHz,,680nH,±20%,,Ferrite,,1008 (2520 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243B-0038.pdf,FIXED IND 680NH 2.3A 63 MOHM SMD,Surface Mount,0.039 (1.00mm),0.098 L x 0.079 W (2.50mm x 2.00mm),2,-40°C ~ 85°C,,Murata Electronics,,,
INDUCTOR POWER,LQM2HPNR24MGHL,inductors\Inductor,240nH,3.3A,4.5A,30mOhm Max,80MHz,1MHz,,240nH,±20%,,Ferrite,,1008 (2520 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243B-0038.pdf,FIXED IND 240NH 3.3A 30 MOHM SMD,Surface Mount,0.039 (1.00mm),0.098 L x 0.079 W (2.50mm x 2.00mm),2,-40°C ~ 85°C,,Murata Electronics,,,
INDUCTOR POWER,LQM2HPN2R2MJ0L,inductors\Inductor,2.2uH,1A,,150mOhm Max,40MHz,1MHz,,2.2uH,±20%,,1008 (2520 Metric),,1008 (2520 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243B-0016.pdf,FIXED IND 2.2UH 1A 120 MOHM SMD,Surface Mount,0.039 (1.00mm),0.098 L x 0.079 W (2.50mm x 2.00mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR POWER,LQM2HPN4R7MGCL,inductors\Inductor,4.7uH,800mA,,225mOhm Max,25MHz,1MHz,,4.7uH,±20%,,Ferrite,,1008 (2520 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243B-0025.pdf,FIXED IND 4.7UH 800MA 180 MOHM,Surface Mount,0.039 (1.00mm),0.098 L x 0.079 W (2.50mm x 2.00mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR POWER,LQM2HPN3R3MG0L,inductors\Inductor,3.3uH,1.2A,,125mOhm Max,30MHz,1MHz,,3.3uH,±20%,,Ferrite,,1008 (2520 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243B-0019.pdf,FIXED IND 3.3UH 1.2A 100 MOHM,Surface Mount,0.039 (1.00mm),0.098 L x 0.079 W (2.50mm x 2.00mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR POWER,LQM2HPN1R5MG0L,inductors\Inductor,1.5uH,1.5A,,88mOhm Max,50MHz,1MHz,,1.5uH,±20%,,Ferrite,,1008 (2520 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243B-0019.pdf,FIXED IND 1.5UH 1.5A 70 MOHM SMD,Surface Mount,0.039 (1.00mm),0.098 L x 0.079 W (2.50mm x 2.00mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR POWER,LQM2HPN4R7MGSL,inductors\Inductor,4.7uH,1A,,313mOhm Max,20MHz,1MHz,,4.7uH,±20%,,1008 (2520 Metric),,1008 (2520 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243B-0039.pdf,FIXED IND 4.7UH 1A 250 MOHM SMD,Surface Mount,0.039 (1.00mm),0.098 L x 0.079 W (2.50mm x 2.00mm),2,-40°C ~ 85°C,,Murata Electronics,,,
INDUCTOR POWER,LQM2HPNR33MGHL,inductors\Inductor,330nH,3A,5.3A,38mOhm Max,80MHz,1MHz,,330nH,±20%,,Ferrite,,1008 (2520 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243B-0038.pdf,FIXED IND 330NH 3A 38 MOHM,Surface Mount,0.039 (1.00mm),0.098 L x 0.079 W (2.50mm x 2.00mm),2,-40°C ~ 85°C,,Murata Electronics,,,
INDUCTOR POWER,LQM2HPN3R3MGCL,inductors\Inductor,3.3uH,1A,,200mOhm Max,30MHz,1MHz,,3.3uH,±20%,,Ferrite,,1008 (2520 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243B-0025.pdf,FIXED IND 3.3UH 1A 200 MOHM SMD,Surface Mount,0.039 (1.00mm),0.098 L x 0.079 W (2.50mm x 2.00mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR POWER,CIGW252010GL1R0MNE,inductors\Inductor,1uH,3.3A,3.7A,40mOhm Max,,1MHz,,1uH,±20%,,Metal Composite,,1008 (2520 Metric),L,,,http://www.samsungsem.com/kr/support/product-search/inductor/CIGW252010GL1R0MNE.jsp,FIXED IND 1UH 3.3A 40MOHM SMD,Surface Mount,0.039 (1.00mm),0.098 L x 0.079 W (2.50mm x 2.00mm),2,-40°C ~ 125°C,,Samsung Electro-Mechanics,,,
INDUCTOR POWER,CIGW252010GLR47MNE,inductors\Inductor,470nH,5.9A,5.5A,20mOhm Max,,1MHz,,470nH,±20%,,Metal Composite,,1008 (2520 Metric),L,,,http://www.samsungsem.com/kr/support/product-search/inductor/CIGW252010GLR47MNE.jsp,FIXED IND 470NH 5.9A 20MOHM SMD,Surface Mount,0.039 (1.00mm),0.098 L x 0.079 W (2.50mm x 2.00mm),2,-40°C ~ 125°C,,Samsung Electro-Mechanics,,,
INDUCTOR POWER,CIGW252010GL1R5MNE,inductors\Inductor,1.5uH,3.2A,3.1A,54mOhm Max,,1MHz,,1.5uH,±20%,,Metal Composite,,1008 (2520 Metric),L,,,http://www.samsungsem.com/kr/support/product-search/inductor/CIGW252010GL1R5MNE.jsp,FIXED IND 1.5UH 3.2A 54MOHM SMD,Surface Mount,0.039 (1.00mm),0.098 L x 0.079 W (2.50mm x 2.00mm),2,-40°C ~ 125°C,,Samsung Electro-Mechanics,,,
INDUCTOR POWER,CIGW252010GL4R7MNE,inductors\Inductor,4.7uH,1.4A,1.7A,216mOhm Max,,1MHz,,4.7uH,±20%,,Metal Composite,,1008 (2520 Metric),L,,,http://www.samsungsem.com/kr/support/product-search/inductor/CIGW252010GL4R7MNE.jsp,FIXED IND 4.7UH 1.4A 216MOHM,Surface Mount,0.039 (1.00mm),0.098 L x 0.079 W (2.50mm x 2.00mm),2,-40°C ~ 125°C,,Samsung Electro-Mechanics,,,
INDUCTOR POWER,CIGW252010GL2R2MNE,inductors\Inductor,2.2uH,2.2A,2.6A,93mOhm Max,,1MHz,,2.2uH,±20%,,Metal Composite,,1008 (2520 Metric),L,,,http://www.samsungsem.com/kr/support/product-search/inductor/CIGW252010GL2R2MNE.jsp,FIXED IND 2.2UH 2.2A 93MOHM SMD,Surface Mount,0.039 (1.00mm),0.098 L x 0.079 W (2.50mm x 2.00mm),2,-40°C ~ 125°C,,Samsung Electro-Mechanics,,,
INDUCTOR POWER,CIGW252010EH4R7MNE,inductors\Inductor,4.7uH,1.4A,2.2A,150mOhm Max,,1MHz,,4.7uH,±20%,,Metal Composite,,1008 (2520 Metric),L,,,http://www.samsungsem.com/kr/support/product-search/inductor/CIGW252010EH4R7MNE.jsp,FIXED IND 4.7UH 1.4A 150MOHM,Surface Mount,0.039 (1.00mm),0.098 L x 0.079 W (2.50mm x 2.00mm),2,-40°C ~ 125°C,,Samsung Electro-Mechanics,,,
INDUCTOR POWER,1269AS-H-1R0M=P2,inductors\Inductor,1uH,2.7A,,78mOhm Max,,1MHz,,1uH,±20%,,Iron Powder,,1008 (2520 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/J(E)TE243A-0004_DFE252010C_reference.pdf,FIXED IND 1UH 2.7A 78 MOHM SMD,Surface Mount,0.039 (1.00mm),0.098 L x 0.079 W (2.50mm x 2.00mm),2,-40°C ~ 85°C,,Murata Electronics,,,
INDUCTOR POWER,1269AS-H-R47M=P2,inductors\Inductor,470nH,3.5A,,46mOhm Max,,1MHz,,470nH,±20%,,Iron Powder,,1008 (2520 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/J(E)TE243A-0004_DFE252010C_reference.pdf,FIXED IND 470NH 3.5A 46 MOHM SMD,Surface Mount,0.039 (1.00mm),0.098 L x 0.079 W (2.50mm x 2.00mm),2,-40°C ~ 85°C,,Murata Electronics,,,
INDUCTOR POWER,1269AS-H-100N=P2,inductors\Inductor,10uH,1A,,689mOhm Max,,1MHz,,10uH,±30%,,Iron Powder,,1008 (2520 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/J(E)TE243A-0004_DFE252010C_reference.pdf,FIXED IND 10UH 1A 689 MOHM SMD,Surface Mount,0.039 (1.00mm),0.098 L x 0.079 W (2.50mm x 2.00mm),2,-40°C ~ 85°C,,Murata Electronics,,,
INDUCTOR POWER,1269AS-H-3R3M=P2,inductors\Inductor,3.3uH,1.5A,,228mOhm Max,,1MHz,,3.3uH,±20%,,Iron Powder,,1008 (2520 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/J(E)TE243A-0004_DFE252010C_reference.pdf,FIXED IND 3.3UH 1.5A 228 MOHM,Surface Mount,0.039 (1.00mm),0.098 L x 0.079 W (2.50mm x 2.00mm),2,-40°C ~ 85°C,,Murata Electronics,,,
INDUCTOR POWER,1269AS-H-1R5M=P2,inductors\Inductor,1.5uH,2.1A,,108mOhm Max,,1MHz,,1.5uH,±20%,,Iron Powder,,1008 (2520 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/J(E)TE243A-0004_DFE252010C_reference.pdf,FIXED IND 1.5UH 2.1A 108 MOHM,Surface Mount,0.039 (1.00mm),0.098 L x 0.079 W (2.50mm x 2.00mm),2,-40°C ~ 85°C,,Murata Electronics,,,
INDUCTOR POWER,1269AS-H-2R2M=P2,inductors\Inductor,2.2uH,1.9A,,156mOhm Max,,1MHz,,2.2uH,±20%,,Iron Powder,,1008 (2520 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/J(E)TE243A-0004_DFE252010C_reference.pdf,FIXED IND 2.2UH 1.9A 156 MOHM,Surface Mount,0.039 (1.00mm),0.098 L x 0.079 W (2.50mm x 2.00mm),2,-40°C ~ 85°C,,Murata Electronics,,,
INDUCTOR POWER,1269AS-H-4R7M=P2,inductors\Inductor,4.7uH,1.3A,,300mOhm Max,,1MHz,,4.7uH,±20%,,Iron Powder,,1008 (2520 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/J(E)TE243A-0004_DFE252010C_reference.pdf,FIXED IND 4.7UH 1.3A 300 MOHM,Surface Mount,0.039 (1.00mm),0.098 L x 0.079 W (2.50mm x 2.00mm),2,-40°C ~ 85°C,,Murata Electronics,,,
INDUCTOR POWER,1269AS-H-6R8M=P2,inductors\Inductor,6.8uH,1.1A,,516mOhm Max,,1MHz,,6.8uH,±20%,,Iron Powder,,1008 (2520 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/J(E)TE243A-0004_DFE252010C_reference.pdf,FIXED IND 6.8UH 1.1A 516 MOHM,Surface Mount,0.039 (1.00mm),0.098 L x 0.079 W (2.50mm x 2.00mm),2,-40°C ~ 85°C,,Murata Electronics,,,
INDUCTOR POWER,ASMPH-1008-1R0M-T,inductors\Inductor,1uH,1.6A,1.4A,60mOhm,70MHz,1MHz,,1uH,±20%,,Ferrite,,1008 (2520 Metric),L,,,https://abracon.com/Magnetics/power/ASMPH-1008.pdf,FIXED IND 1UH 1.6A 60 MOHM SMD,Surface Mount,0.039 (1.00mm),0.098 L x 0.079 W (2.50mm x 2.00mm),2,-40°C ~ 85°C,,Abracon LLC,,,
INDUCTOR POWER,ASMPH-1008-4R7M-T,inductors\Inductor,4.7uH,1.1A,320mA,110mOhm,25MHz,1MHz,,4.7uH,±20%,,Ferrite,,1008 (2520 Metric),L,,,https://abracon.com/Magnetics/power/ASMPH-1008.pdf,FIXED IND 4.7UH 1.1A 110 MOHM,Surface Mount,0.039 (1.00mm),0.098 L x 0.079 W (2.50mm x 2.00mm),2,-40°C ~ 85°C,,Abracon LLC,,,
INDUCTOR POWER,ASMPH-1008-2R2M-T,inductors\Inductor,2.2uH,1.3A,850mA,80mOhm,55MHz,1MHz,,2.2uH,±20%,,Ferrite,,1008 (2520 Metric),L,,,https://abracon.com/Magnetics/power/ASMPH-1008.pdf,FIXED IND 2.2UH 1.3A 80 MOHM SMD,Surface Mount,0.039 (1.00mm),0.098 L x 0.079 W (2.50mm x 2.00mm),2,-40°C ~ 85°C,,Abracon LLC,,,
INDUCTOR POWER,ASMPH-1008-3R3M-T,inductors\Inductor,3.3uH,1.2A,450mA,100mOhm,30MHz,1MHz,,3.3uH,±20%,,Ferrite,,1008 (2520 Metric),L,,,https://abracon.com/Magnetics/power/ASMPH-1008.pdf,FIXED IND 3.3UH 1.2A 100 MOHM,Surface Mount,0.039 (1.00mm),0.098 L x 0.079 W (2.50mm x 2.00mm),2,-40°C ~ 85°C,,Abracon LLC,,,
INDUCTOR POWER,ASMPH-1008-1R5M-T,inductors\Inductor,1.5uH,1.5A,1.2A,70mOhm,65MHz,1MHz,,1.5uH,±20%,,Ferrite,,1008 (2520 Metric),L,,,https://abracon.com/Magnetics/power/ASMPH-1008.pdf,FIXED IND 1.5UH 1.5A 70 MOHM SMD,Surface Mount,0.039 (1.00mm),0.098 L x 0.079 W (2.50mm x 2.00mm),2,-40°C ~ 85°C,,Abracon LLC,,,
INDUCTOR POWER,MLP2520S2R2MT0S1,inductors\Inductor,2.2uH,1.2A,,117mOhm Max,,2MHz,,2.2uH,±20%,,Ferrite,,1008 (2520 Metric),L,,,https://product.tdk.com/info/en/catalog/datasheets/inductor_commercial_power_mlp2520_en.pdf?ref_disty=digikey,FIXED IND 2.2UH 1.2A 90 MOHM SMD,Surface Mount,0.039 (1.00mm),0.098 L x 0.079 W (2.50mm x 2.00mm),2,-40°C ~ 125°C,,TDK Corporation,,,
INDUCTOR POWER,MLP2520S4R7ST0S1,inductors\Inductor,4.7uH,1A,,143mOhm Max,,2MHz,,4.7uH,±20%,,Ferrite,,1008 (2520 Metric),L,,,https://product.tdk.com/info/en/catalog/datasheets/inductor_commercial_power_mlp2520_en.pdf?ref_disty=digikey,FIXED IND 4.7UH 1A 110 MOHM SMD,Surface Mount,0.039 (1.00mm),0.098 L x 0.079 W (2.50mm x 2.00mm),2,-40°C ~ 125°C,,TDK Corporation,,,
INDUCTOR POWER,MLP2520H1R0MT0S1,inductors\Inductor,1uH,1.5A,,97.5mOhm Max,,2MHz,,1uH,±20%,,Ferrite,,1008 (2520 Metric),L,,,https://product.tdk.com/info/en/catalog/datasheets/inductor_commercial_power_mlp2520_en.pdf?ref_disty=digikey,FIXED IND 1UH 1.5A 75 MOHM SMD,Surface Mount,0.039 (1.00mm),0.098 L x 0.079 W (2.50mm x 2.00mm),2,-40°C ~ 125°C,,TDK Corporation,,,
INDUCTOR POWER,MLP2520S3R3ST0S1,inductors\Inductor,3.3uH,1A,,143mOhm Max,,2MHz,,3.3uH,±20%,,Ferrite,,1008 (2520 Metric),L,,,https://product.tdk.com/info/en/catalog/datasheets/inductor_commercial_power_mlp2520_en.pdf?ref_disty=digikey,FIXED IND 3.3UH 1A 110 MOHM SMD,Surface Mount,0.039 (1.00mm),0.098 L x 0.079 W (2.50mm x 2.00mm),2,-40°C ~ 125°C,,TDK Corporation,,,
INDUCTOR POWER,MLP2520S3R3MT0S1,inductors\Inductor,3.3uH,1A,,169mOhm Max,,2MHz,,3.3uH,±20%,,Ferrite,,1008 (2520 Metric),L,,,https://product.tdk.com/info/en/catalog/datasheets/inductor_commercial_power_mlp2520_en.pdf?ref_disty=digikey,FIXED IND 3.3UH 1A 130 MOHM SMD,Surface Mount,0.039 (1.00mm),0.098 L x 0.079 W (2.50mm x 2.00mm),2,-40°C ~ 125°C,,TDK Corporation,,,
INDUCTOR POWER,MLP2520S1R5MT0S1,inductors\Inductor,1.5uH,1.2A,,117mOhm Max,,2MHz,,1.5uH,±20%,,Ferrite,,1008 (2520 Metric),L,,,https://product.tdk.com/info/en/catalog/datasheets/inductor_commercial_power_mlp2520_en.pdf?ref_disty=digikey,FIXED IND 1.5UH 1.2A 90 MOHM SMD,Surface Mount,0.039 (1.00mm),0.098 L x 0.079 W (2.50mm x 2.00mm),2,-40°C ~ 125°C,,TDK Corporation,,,
INDUCTOR POWER,MLP2520S1R0MT0S1,inductors\Inductor,1uH,1.5A,,110.5mOhm Max,,2MHz,,1uH,±20%,,Ferrite,,1008 (2520 Metric),L,,,https://product.tdk.com/info/en/catalog/datasheets/inductor_commercial_power_mlp2520_en.pdf?ref_disty=digikey,FIXED IND 1UH 1.5A 85 MOHM SMD,Surface Mount,0.039 (1.00mm),0.098 L x 0.079 W (2.50mm x 2.00mm),2,-40°C ~ 125°C,,TDK Corporation,,,
INDUCTOR POWER,MLP2520W1R0MT0S1,inductors\Inductor,1uH,2.3A,,62mOhm Max,,2MHz,,1uH,±20%,,Ferrite,,1008 (2520 Metric),L,,,https://product.tdk.com/info/en/catalog/datasheets/inductor_commercial_power_mlp2520_en.pdf?ref_disty=digikey,FIXED IND 1UH 2.3A 62 MOHM SMD,Surface Mount,0.039 (1.00mm),0.098 L x 0.079 W (2.50mm x 2.00mm),2,-40°C ~ 125°C,,TDK Corporation,,,
INDUCTOR POWER,MLP2520S2R2ST0S1,inductors\Inductor,2.5uH,1.2A,,143mOhm Max,,2MHz,,2.5uH,±20%,,Ferrite,,1008 (2520 Metric),L,,,https://product.tdk.com/info/en/catalog/datasheets/inductor_commercial_power_mlp2520_en.pdf?ref_disty=digikey,FIXED IND 2.2UH 1.2A 110 MOHM,Surface Mount,0.039 (1.00mm),0.098 L x 0.079 W (2.50mm x 2.00mm),2,-40°C ~ 125°C,,TDK Corporation,,,
INDUCTOR POWER,MLP2520W1R5MT0S1,inductors\Inductor,1.5uH,1.8A,,98mOhm Max,,2MHz,,1.5uH,±20%,,Ferrite,,1008 (2520 Metric),L,,,https://product.tdk.com/info/en/catalog/datasheets/inductor_commercial_power_mlp2520_en.pdf?ref_disty=digikey,FIXED IND 1.5UH 1.8A 98 MOHM SMD,Surface Mount,0.039 (1.00mm),0.098 L x 0.079 W (2.50mm x 2.00mm),2,-40°C ~ 125°C,,TDK Corporation,,,
INDUCTOR POWER,MLP2520S1R0ST0S1,inductors\Inductor,1uH,1.5A,,104mOhm Max,,2MHz,,1uH,±20%,,Ferrite,,1008 (2520 Metric),L,,,https://product.tdk.com/info/en/catalog/datasheets/inductor_commercial_power_mlp2520_en.pdf?ref_disty=digikey,FIXED INDUCT 1UH 1.5A 104 MOHM,Surface Mount,0.039 (1.00mm),0.098 L x 0.079 W (2.50mm x 2.00mm),2,-40°C ~ 125°C,,TDK Corporation,,,
INDUCTOR POWER,MLP2520W4R7MT0S1,inductors\Inductor,4.7uH,1.2A,,195mOhm Max,,2MHz,,4.7uH,±20%,,Ferrite,,1008 (2520 Metric),L,,,https://product.tdk.com/info/en/catalog/datasheets/inductor_commercial_power_mlp2520_en.pdf?ref_disty=digikey,FIXED IND 4.7UH 1.2A 195 MOHM,Surface Mount,0.039 (1.00mm),0.098 L x 0.079 W (2.50mm x 2.00mm),2,-40°C ~ 125°C,,TDK Corporation,,,
INDUCTOR POWER,MLP2520S4R7MT0S1,inductors\Inductor,4.7uH,1A,,169mOhm Max,,2MHz,,4.7uH,±20%,,Ferrite,,1008 (2520 Metric),L,,,https://product.tdk.com/info/en/catalog/datasheets/inductor_commercial_power_mlp2520_en.pdf?ref_disty=digikey,FIXED IND 4.7UH 1A 130 MOHM SMD,Surface Mount,0.039 (1.00mm),0.098 L x 0.079 W (2.50mm x 2.00mm),2,-40°C ~ 125°C,,TDK Corporation,,,
INDUCTOR POWER,MLP2520V1R0MT0S1,inductors\Inductor,1uH,1.3A,,130mOhm Max,,2MHz,,1uH,±20%,,Ferrite,,1008 (2520 Metric),L,,,https://product.tdk.com/info/en/catalog/datasheets/inductor_commercial_power_mlp2520_en.pdf?ref_disty=digikey,FIXED IND 1UH 1.3A 100 MOHM SMD,Surface Mount,0.039 (1.00mm),0.098 L x 0.079 W (2.50mm x 2.00mm),2,-40°C ~ 125°C,,TDK Corporation,,,
INDUCTOR POWER,DFE252010P-1R0M=P2,inductors\Inductor,1uH,3.8A,,54mOhm Max,,1MHz,,1uH,±20%,,Iron Powder,,1008 (2520 Metric),L,,,https://www.murata.com/~/media/webrenewal/products/inductor/chip/tokoproducts/wirewoundmetalalloychiptype/m_dfe252010p.ashx,FIXED IND 1UH 3.8A 54 MOHM SMD,Surface Mount,0.039 (1.00mm),0.098 L x 0.079 W (2.50mm x 2.00mm),2,-40°C ~ 125°C,,Murata Electronics,,,
INDUCTOR POWER,DFE252010P-R47M=P2,inductors\Inductor,470nH,5A,,35mOhm Max,,1MHz,,470nH,±20%,,Iron Powder,,1008 (2520 Metric),L,,,https://www.murata.com/~/media/webrenewal/products/inductor/chip/tokoproducts/wirewoundmetalalloychiptype/m_dfe252010p.ashx,FIXED IND 470NH 5A 35 MOHM SMD,Surface Mount,0.039 (1.00mm),0.098 L x 0.079 W (2.50mm x 2.00mm),2,-40°C ~ 125°C,,Murata Electronics,,,
INDUCTOR POWER,DFE252010P-1R5M=P2,inductors\Inductor,1.5uH,3A,,82mOhm Max,,1MHz,,1.5uH,±20%,,Iron Powder,,1008 (2520 Metric),L,,,https://www.murata.com/~/media/webrenewal/products/inductor/chip/tokoproducts/wirewoundmetalalloychiptype/m_dfe252010p.ashx,FIXED IND 1.5UH 3A 82 MOHM SMD,Surface Mount,0.039 (1.00mm),0.098 L x 0.079 W (2.50mm x 2.00mm),2,-40°C ~ 125°C,,Murata Electronics,,,
INDUCTOR POWER,DFE252010P-3R3M=P2,inductors\Inductor,3.3uH,2.1A,,195mOhm Max,,1MHz,,3.3uH,±20%,,Iron Powder,,1008 (2520 Metric),L,,,https://www.murata.com/~/media/webrenewal/products/inductor/chip/tokoproducts/wirewoundmetalalloychiptype/m_dfe252010p.ashx,FIXED IND 3.3UH 2.1A 195 MOHM,Surface Mount,0.039 (1.00mm),0.098 L x 0.079 W (2.50mm x 2.00mm),2,-40°C ~ 125°C,,Murata Electronics,,,
INDUCTOR POWER,DFE252010P-4R7M=P2,inductors\Inductor,4.7uH,1.7A,,270mOhm Max,,1MHz,,4.7uH,±20%,,Iron Powder,,1008 (2520 Metric),L,,,https://www.murata.com/~/media/webrenewal/products/inductor/chip/tokoproducts/wirewoundmetalalloychiptype/m_dfe252010p.ashx,FIXED IND 4.7UH 1.7A 270 MOHM,Surface Mount,0.039 (1.00mm),0.098 L x 0.079 W (2.50mm x 2.00mm),2,-40°C ~ 125°C,,Murata Electronics,,,
INDUCTOR POWER,DFE252010P-R33M=P2,inductors\Inductor,330nH,5.7A,,29mOhm Max,,1MHz,,330nH,±20%,,Iron Powder,,1008 (2520 Metric),L,,,https://www.murata.com/~/media/webrenewal/products/inductor/chip/tokoproducts/wirewoundmetalalloychiptype/m_dfe252010p.ashx,FIXED IND 330NH 5.7A 29 MOHM SMD,Surface Mount,0.039 (1.00mm),0.098 L x 0.079 W (2.50mm x 2.00mm),2,-40°C ~ 125°C,,Murata Electronics,,,
INDUCTOR POWER,DFE252010P-R68M=P2,inductors\Inductor,680nH,3A,4.1A,48mOhm Max,,1MHz,,680nH,±20%,,Iron Powder,,1008 (2520 Metric),L,,,https://www.murata.com/~/media/webrenewal/products/inductor/chip/tokoproducts/wirewoundmetalalloychiptype/m_dfe252010p.ashx,FIXED IND 680NH 3A 48 MOHM SMD,Surface Mount,0.039 (1.00mm),0.098 L x 0.079 W (2.50mm x 2.00mm),2,-40°C ~ 125°C,,Murata Electronics,,,
INDUCTOR POWER,DFE252010P-2R2M=P2,inductors\Inductor,2.2uH,2.6A,,115mOhm Max,,1MHz,,2.2uH,±20%,,Iron Powder,,1008 (2520 Metric),L,,,https://www.murata.com/~/media/webrenewal/products/inductor/chip/tokoproducts/wirewoundmetalalloychiptype/m_dfe252010p.ashx,FIXED IND 2.2UH 2.6A 115 MOHM,Surface Mount,0.039 (1.00mm),0.098 L x 0.079 W (2.50mm x 2.00mm),2,-40°C ~ 125°C,,Murata Electronics,,,
INDUCTOR POWER,DFE252010P-1R2M=P2,inductors\Inductor,1.2uH,3.2A,,68mOhm Max,,1MHz,,1.2uH,±20%,,Iron Powder,,1008 (2520 Metric),L,,,https://www.murata.com/~/media/webrenewal/products/inductor/chip/tokoproducts/wirewoundmetalalloychiptype/m_dfe252010p.ashx,FIXED IND 1.2UH 3.2A 68 MOHM SMD,Surface Mount,0.039 (1.00mm),0.098 L x 0.079 W (2.50mm x 2.00mm),2,-40°C ~ 125°C,,Murata Electronics,,,
INDUCTOR POWER,DFE252010F-6R8M=P2,inductors\Inductor,6.8uH,1.1A,1.6A,420mOhm Max,,1MHz,,6.8uH,±20%,,Iron Powder,,1008 (2520 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/J(E)TE243A-0012_DFE252010F_reference.pdf,FIXED IND 6.8UH 1.1A 420 MOHM,Surface Mount,0.039 (1.00mm),0.098 L x 0.079 W (2.50mm x 2.00mm),2,-40°C ~ 125°C,,Murata Electronics,,,
INDUCTOR POWER,DFE252010F-8R2M=P2,inductors\Inductor,8.2uH,1A,1.55A,520mOhm Max,,1MHz,,8.2uH,±20%,,Iron Powder,,1008 (2520 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/J(E)TE243A-0012_DFE252010F_reference.pdf,FIXED IND 8.2UH 1A 520 MOHM,Surface Mount,0.039 (1.00mm),0.098 L x 0.079 W (2.50mm x 2.00mm),2,-40°C ~ 125°C,,Murata Electronics,,,
