Part Type,Part Number,Schematic Part,Part Value,Current Rating (Amps),Current - Saturation,DC Resistance (DCR),Frequency - Self Resonant,Inductance Frequency - Test,Q @ Freq,Inductance,Tolerance,Voltage,Material - Core,Allegro PCB Footprint,Package / Case,Pspice Model,Power,Availability,Data Sheet,Description,Mounting Type,Height - Seated (Max),Size,Number of Pins,Operating Temperature,Distributor Part Number,Manufacturer,Manufacturer Part Number,Price,ActivepartsID
INDUCTOR RF,MBKK1608T2R2M,inductors\Inductor,2.2uH,750mA,520mA,345mOhm Max,,1MHz,,2.2µH,±20%,,Metal,L_0603_1608Metric,0603 (1608 Metric),L,,,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=MBKK1608T2R2M  &u=M,FIXED IND 2.2UH 750MA 345 MOHM,Surface Mount,0.039 (1.00mm),0.063 L x 0.031 W (1.60mm x 0.80mm),2,-40°C ~ 105°C,,Taiyo Yuden,,,
INDUCTOR RF,MBKK1608T4R7M,inductors\Inductor,4.7uH,500mA,370mA,730mOhm Max,,1MHz,,4.7µH,±20%,,Metal,L_0603_1608Metric,0603 (1608 Metric),L,,,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=MBKK1608T4R7M  &u=M,FIXED IND 4.7UH 500MA 730 MOHM,Surface Mount,0.039 (1.00mm),0.063 L x 0.031 W (1.60mm x 0.80mm),2,-40°C ~ 105°C,,Taiyo Yuden,,,
INDUCTOR RF,LQW18AN22NG00D,inductors\Inductor,22nH,500mA,,170mOhm Max,4.6GHz,100MHz,40 @ 250MHz,22nH,±2%,,Non-Magnetic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0024.pdf,FIXED IND 22NH 500MA 170 MOHM,Surface Mount,0.039 (1.00mm),0.063 L x 0.031 W (1.60mm x 0.80mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW18ANR15G00D,inductors\Inductor,150nH,160mA,,1.5Ohm Max,1.4GHz,100MHz,32 @ 150MHz,150nH,±2%,,Non-Magnetic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0024.pdf,FIXED IND 150NH 160MA 1.5 OHM,Surface Mount,0.039 (1.00mm),0.063 L x 0.031 W (1.60mm x 0.80mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW18AN12NG00D,inductors\Inductor,12nH,600mA,,130mOhm Max,6GHz,100MHz,35 @ 250MHz,12nH,±2%,,Non-Magnetic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0024.pdf,FIXED IND 12NH 600MA 130 MOHM,Surface Mount,0.039 (1.00mm),0.063 L x 0.031 W (1.60mm x 0.80mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW18AN75NG00D,inductors\Inductor,75nH,270mA,,560mOhm Max,2.05GHz,100MHz,34 @ 150MHz,75nH,±2%,,Non-Magnetic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0024.pdf,FIXED IND 75NH 270MA 560 MOHM,Surface Mount,0.039 (1.00mm),0.063 L x 0.031 W (1.60mm x 0.80mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW18AN10NG00D,inductors\Inductor,10nH,650mA,,110mOhm Max,6GHz,100MHz,35 @ 250MHz,10nH,±2%,,Non-Magnetic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0024.pdf,FIXED IND 10NH 650MA 110 MOHM,Surface Mount,0.039 (1.00mm),0.063 L x 0.031 W (1.60mm x 0.80mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW18AN15NJ00D,inductors\Inductor,15nH,600mA,,130mOhm Max,6GHz,100MHz,40 @ 250MHz,15nH,±5%,,Non-Magnetic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0024.pdf,FIXED IND 15NH 600MA 130 MOHM,Surface Mount,0.039 (1.00mm),0.063 L x 0.031 W (1.60mm x 0.80mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW18AN27NJ00D,inductors\Inductor,27nH,440mA,,210mOhm Max,3.7GHz,100MHz,40 @ 250MHz,27nH,±5%,,Non-Magnetic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0024.pdf,FIXED IND 27NH 440MA 210 MOHM,Surface Mount,0.039 (1.00mm),0.063 L x 0.031 W (1.60mm x 0.80mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW18AN56NJ00D,inductors\Inductor,56nH,360mA,,350mOhm Max,2.4GHz,100MHz,38 @ 200MHz,56nH,±5%,,Non-Magnetic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0024.pdf,FIXED IND 56NH 360MA 350 MOHM,Surface Mount,0.039 (1.00mm),0.063 L x 0.031 W (1.60mm x 0.80mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW18ANR10J00D,inductors\Inductor,100nH,220mA,,680mOhm Max,1.8GHz,100MHz,34 @ 150MHz,100nH,±5%,,Non-Magnetic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0024.pdf,FIXED IND 100NH 220MA 680 MOHM,Surface Mount,0.039 (1.00mm),0.063 L x 0.031 W (1.60mm x 0.80mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW18AN3N9B80D,inductors\Inductor,3.9nH,2.2A,,28mOhm Max,10GHz,100MHz,30 @ 250MHz,3.9nH,±0.1nH,,Ferrite,L_0603_1608Metric,0603 (1608 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0102.pdf,FIXED IND 3.9NH 2.2A 28 MOHM SMD,Surface Mount,0.039 (1.00mm),0.063 L x 0.031 W (1.60mm x 0.80mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW18ANR39J8ZD,inductors\Inductor,390nH,190mA,,4.23Ohm Max,1.1GHz,100MHz,25 @ 100MHz,390nH,±5%,,Non-Magnetic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9133.pdf,FIXED IND 390NH 190MA 4.23 OHM,Surface Mount,0.039 (1.00mm),0.063 L x 0.031 W (1.60mm x 0.80mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW18AN18NJ8ZD,inductors\Inductor,18nH,1.4A,,75mOhm Max,4.6GHz,100MHz,40 @ 250MHz,18nH,±5%,,Non-Magnetic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9133.pdf,FIXED IND 18NH 1.4A 75 MOHM,Surface Mount,0.039 (1.00mm),0.063 L x 0.031 W (1.60mm x 0.80mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW18AN15NJ8ZD,inductors\Inductor,15nH,1.4A,,75mOhm Max,4.6GHz,100MHz,38 @ 250MHz,15nH,±5%,,Non-Magnetic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9133.pdf,FIXED IND 15NH 1.4A 75 MOHM,Surface Mount,0.039 (1.00mm),0.063 L x 0.031 W (1.60mm x 0.80mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW18AN22NJ8ZD,inductors\Inductor,22nH,1.3A,,86mOhm Max,3.45GHz,100MHz,40 @ 250MHz,22nH,±5%,,Non-Magnetic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9133.pdf,FIXED IND 22NH 1.3A 86 MOHM,Surface Mount,0.039 (1.00mm),0.063 L x 0.031 W (1.60mm x 0.80mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW18AN44NJ8ZD,inductors\Inductor,44nH,840mA,,210mOhm Max,2.78GHz,100MHz,40 @ 250MHz,44nH,±5%,,Non-Magnetic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9133.pdf,FIXED IND 44NH 840MA 210 MOHM,Surface Mount,0.039 (1.00mm),0.063 L x 0.031 W (1.60mm x 0.80mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW18ANR25J8ZD,inductors\Inductor,250nH,250mA,,2.28Ohm Max,1.33GHz,100MHz,24 @ 100MHz,250nH,±5%,,Non-Magnetic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9133.pdf,FIXED IND 250NH 250MA 2.28 OHM,Surface Mount,0.039 (1.00mm),0.063 L x 0.031 W (1.60mm x 0.80mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW18AN56NJ8ZD,inductors\Inductor,56nH,770mA,,260mOhm Max,2.6GHz,100MHz,38 @ 200MHz,56nH,±5%,,Non-Magnetic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9133.pdf,FIXED IND 56NH 770MA 260 MOHM,Surface Mount,0.039 (1.00mm),0.063 L x 0.031 W (1.60mm x 0.80mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW18AN43NJ8ZD,inductors\Inductor,43nH,840mA,,210mOhm Max,2.78GHz,100MHz,40 @ 250MHz,43nH,±5%,,Non-Magnetic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9133.pdf,FIXED IND 43NH 840MA 210 MOHM,Surface Mount,0.039 (1.00mm),0.063 L x 0.031 W (1.60mm x 0.80mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW18ANR10J8ZD,inductors\Inductor,100nH,490mA,,630mOhm Max,1.75GHz,100MHz,34 @ 150MHz,100nH,±5%,,Non-Magnetic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9133.pdf,FIXED IND 100NH 490MA 630 MOHM,Surface Mount,0.039 (1.00mm),0.063 L x 0.031 W (1.60mm x 0.80mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW18AN36NJ8ZD,inductors\Inductor,36nH,910mA,,200mOhm Max,3GHz,100MHz,37 @ 250MHz,36nH,±5%,,Non-Magnetic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9133.pdf,FIXED IND 36NH 910MA 200 MOHM,Surface Mount,0.039 (1.00mm),0.063 L x 0.031 W (1.60mm x 0.80mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW18ANR12J8ZD,inductors\Inductor,120nH,450mA,,720mOhm Max,1.65GHz,100MHz,32 @ 150MHz,120nH,±5%,,Non-Magnetic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9133.pdf,FIXED IND 120NH 450MA 720 MOHM,Surface Mount,0.039 (1.00mm),0.063 L x 0.031 W (1.60mm x 0.80mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW18AN47NJ8ZD,inductors\Inductor,47nH,830mA,,230mOhm Max,2.7GHz,100MHz,32 @ 200MHz,47nH,±5%,,Non-Magnetic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9133.pdf,FIXED IND 47NH 830MA 230 MOHM,Surface Mount,0.039 (1.00mm),0.063 L x 0.031 W (1.60mm x 0.80mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW18ANR36J8ZD,inductors\Inductor,360nH,190mA,,3.98Ohm Max,1.05GHz,100MHz,25 @ 100MHz,360nH,±5%,,Non-Magnetic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9133.pdf,FIXED IND 360NH 190MA 3.98 OHM,Surface Mount,0.039 (1.00mm),0.063 L x 0.031 W (1.60mm x 0.80mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW18AN12NJ8ZD,inductors\Inductor,12nH,1.5A,,64mOhm Max,5GHz,100MHz,37 @ 250MHz,12nH,±5%,,Non-Magnetic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9133.pdf,FIXED IND 12NH 1.5A 64 MOHM,Surface Mount,0.039 (1.00mm),0.063 L x 0.031 W (1.60mm x 0.80mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW18AN33NJ8ZD,inductors\Inductor,33nH,1.1A,,110mOhm Max,3.15GHz,100MHz,40 @ 250MHz,33nH,±5%,,Non-Magnetic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9133.pdf,FIXED IND 33NH 1.1A 110 MOHM,Surface Mount,0.039 (1.00mm),0.063 L x 0.031 W (1.60mm x 0.80mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW18ANR33J8ZD,inductors\Inductor,330nH,190mA,,3.84Ohm Max,1.1GHz,100MHz,25 @ 100MHz,330nH,±5%,,Non-Magnetic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9133.pdf,FIXED IND 330NH 190MA 3.84 OHM,Surface Mount,0.039 (1.00mm),0.063 L x 0.031 W (1.60mm x 0.80mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW18ANR21J8ZD,inductors\Inductor,210nH,280mA,,1.98Ohm Max,1.33GHz,100MHz,27 @ 100MHz,210nH,±5%,,Non-Magnetic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9133.pdf,FIXED IND 210NH 280MA 1.98 OHM,Surface Mount,0.039 (1.00mm),0.063 L x 0.031 W (1.60mm x 0.80mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW18AN82NJ8ZD,inductors\Inductor,82nH,550mA,,500mOhm Max,2.23GHz,100MHz,34 @ 150MHz,82nH,±5%,,Non-Magnetic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9133.pdf,FIXED IND 82NH 550MA 500 MOHM,Surface Mount,0.039 (1.00mm),0.063 L x 0.031 W (1.60mm x 0.80mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW18ANR30J8ZD,inductors\Inductor,300nH,220mA,,3.12Ohm Max,1.2GHz,100MHz,25 @ 100MHz,300nH,±5%,,Non-Magnetic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9133.pdf,FIXED IND 300NH 220MA 3.12 OHM,Surface Mount,0.039 (1.00mm),0.063 L x 0.031 W (1.60mm x 0.80mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,744761110A,inductors\Inductor,10nH,700mA,,130mOhm Max,3.8GHz,250MHz,30 @ 250MHz,10nH,±5%,,Ceramic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://katalog.we-online.com/pbs/datasheet/744761110A.pdf,WE-KI SMT WIRE WOUND CERAMIC IND,Surface Mount,0.049 (1.25mm),0.063 L x 0.041 W (1.60mm x 1.05mm),2,-40°C ~ 125°C,,Würth Elektronik,,,
INDUCTOR RF,744761068A,inductors\Inductor,6.8nH,700mA,,110mOhm Max,5.8GHz,250MHz,30 @ 250MHz,6.8nH,±5%,,Ceramic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://katalog.we-online.com/pbs/datasheet/744761068A.pdf,WE-KI SMT WIRE WOUND CERAMIC IND,Surface Mount,0.049 (1.25mm),0.063 L x 0.041 W (1.60mm x 1.05mm),2,-40°C ~ 125°C,,Würth Elektronik,,,
INDUCTOR RF,L-14W2N0CV4E,inductors\Inductor,2nH,700mA,,80mOhm Max,6.9GHz,250MHz,16 @ 250MHz,2nH,±0.2nH,,Ceramic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://www.johansontechnology.com/downloads/johanson-technology-rf-wirewound-chip-inductors.pdf,FIXED IND 2NH 700MA 80 MOHM SMD,Surface Mount,0.037 (0.94mm),0.063 L x 0.031 W (1.60mm x 0.80mm),2,-40°C ~ 125°C,,Johanson Technology Inc.,,,
INDUCTOR RF,CBMF1608T1R0M,inductors\Inductor,1uH,770mA,290mA,117mOhm Max,100MHz,7.96MHz,,1µH,±20%,,Ferrite,L_0603_1608Metric,0603 (1608 Metric),L,,,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=CBMF1608T1R0M  &u=M,FIXED IND 1UH 770MA 117 MOHM SMD,Surface Mount,0.039 (1.00mm),0.063 L x 0.031 W (1.60mm x 0.80mm),2,-40°C ~ 105°C,,Taiyo Yuden,,,
INDUCTOR RF,LQW18AN6N8D10D,inductors\Inductor,6.8nH,900mA,,45mOhm Max,7GHz,100MHz,38 @ 250MHz,6.8nH,±0.5nH,,Non-Magnetic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0026.pdf,FIXED IND 6.8NH 900MA 45 MOHM,Surface Mount,0.039 (1.00mm),0.063 L x 0.031 W (1.60mm x 0.80mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LBMF1608T2R2M,inductors\Inductor,2.2uH,160mA,,170mOhm,80MHz,7.96MHz,,2.2µH,±20%,,0603 (1608 Metric),L_0603_1608Metric,0603 (1608 Metric),L,,,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=LBMF1608T2R2M  &u=M,FIXED IND 2.2UH 160MA 170 MOHM,Surface Mount,0.039 (1.00mm),0.063 L x 0.031 W (1.60mm x 0.80mm),2,-25°C ~ 105°C,,Taiyo Yuden,,,
INDUCTOR RF,LQW18AN18NG0ZD,inductors\Inductor,18nH,550mA,,160mOhm Max,5.5GHz,100MHz,40 @ 250MHz,18nH,±2%,,Air,L_0603_1608Metric,0603 (1608 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9116.pdf,FIXED IND 18NH 550MA 160MOHM SMD,Surface Mount,0.039 (1.00mm),0.063 L x 0.031 W (1.60mm x 0.80mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW18AN39NG80D,inductors\Inductor,39nH,1A,,160mOhm Max,3.28GHz,100MHz,40 @ 250MHz,39nH,±2%,,0603 (1608 Metric),L_0603_1608Metric,0603 (1608 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0102.pdf,FIXED IND 39NH 1A 160 MOHM SMD,Surface Mount,0.039 (1.00mm),0.063 L x 0.031 W (1.60mm x 0.80mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW18ANR33J80D,inductors\Inductor,330nH,190mA,,3.84Ohm Max,1.1GHz,100MHz,25 @ 100MHz,330nH,±5%,,0603 (1608 Metric),L_0603_1608Metric,0603 (1608 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0102.pdf,FIXED IND 330NH 190MA 3.84 OHM,Surface Mount,0.039 (1.00mm),0.063 L x 0.031 W (1.60mm x 0.80mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,PE-0603CD080GTT,inductors\Inductor,8.2nH,700mA,,120mOhm Max,4.6GHz,250MHz,30 @ 250MHz,8.2nH,±2%,,Ceramic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/WC709/doc_part/WC709.pdf,FIXED IND 8.2NH 700MA 120 MOHM,Surface Mount,0.040 (1.02mm),0.071 L x 0.049 W (1.80mm x 1.24mm),2,-40°C ~ 125°C,,Pulse Electronics Network,,,
INDUCTOR RF,PE-0603CD6N2JTT,inductors\Inductor,6.2nH,700mA,,110mOhm Max,5.8GHz,250MHz,25 @ 250MHz,6.2nH,±5%,,Ceramic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/WC709/doc_part/WC709.pdf,FIXED IND 6.2NH 700MA 110 MOHM,Surface Mount,0.040 (1.02mm),0.071 L x 0.049 W (1.80mm x 1.24mm),2,-40°C ~ 125°C,,Pulse Electronics Network,,,
INDUCTOR RF,B82496C3129A000,inductors\Inductor,1.2nH,1.8A,,25mOhm Max,15GHz,100MHz,8 @ 100MHz,1.2nH,±0.3nH,,Ceramic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://www.tdk-electronics.tdk.com/inf/30/db/ind_2008/b82496c.pdf,FIXED IND 1.2NH 1.8A 25 MOHM SMD,Surface Mount,0.035 (0.90mm),0.063 L x 0.031 W (1.60mm x 0.80mm),2,-55°C ~ 150°C,,EPCOS (TDK),,,
INDUCTOR RF,B82496C3479J000,inductors\Inductor,4.7nH,800mA,,100mOhm Max,7GHz,100MHz,14 @ 100MHz,4.7nH,±5%,,Ceramic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://www.tdk-electronics.tdk.com/inf/30/db/ind_2008/b82496c.pdf,FIXED IND 4.7NH 800MA 100 MOHM,Surface Mount,0.035 (0.90mm),0.063 L x 0.031 W (1.60mm x 0.80mm),2,-55°C ~ 150°C,,EPCOS (TDK),,,
INDUCTOR RF,PE-0603CD150JTT,inductors\Inductor,15nH,700mA,,170mOhm Max,4GHz,250MHz,30 @ 250MHz,15nH,±5%,,Ceramic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/WC709/doc_part/WC709.pdf,FIXED IND 15NH 700MA 170 MOHM,Surface Mount,0.040 (1.02mm),0.071 L x 0.049 W (1.80mm x 1.24mm),2,-40°C ~ 125°C,,Pulse Electronics Network,,,
INDUCTOR RF,PE-0603CD100JTT,inductors\Inductor,10nH,700mA,,130mOhm Max,4.8GHz,250MHz,30 @ 250MHz,10nH,±5%,,Ceramic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/WC709/doc_part/WC709.pdf,FIXED IND 10NH 700MA 130 MOHM,Surface Mount,0.040 (1.02mm),0.071 L x 0.049 W (1.80mm x 1.24mm),2,-40°C ~ 125°C,,Pulse Electronics Network,,,
INDUCTOR RF,PE-0603CD221JTT,inductors\Inductor,220nH,200mA,,1.9Ohm Max,900MHz,100MHz,25 @ 100MHz,220nH,±5%,,Ceramic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/WC709/doc_part/WC709.pdf,FIXED IND 220NH 200MA 1.9 OHM,Surface Mount,0.040 (1.02mm),0.071 L x 0.049 W (1.80mm x 1.24mm),2,-40°C ~ 125°C,,Pulse Electronics Network,,,
INDUCTOR RF,L0603B1R0MPWFT,inductors\Inductor,1uH,620mA,,190mOhm,100MHz,7.96MHz,,1µH,±20%,,Ferrite,L_0603_1608Metric,0603 (1608 Metric),L,,,https://api.kemet.com/component-edge/download/datasheet/L0603B1R0MPWFT.pdf,FIXED IND 1UH 620MA 190 MOHM SMD,Surface Mount,0.028 (0.71mm),0.063 L x 0.032 W (1.60mm x 0.81mm),2,-40°C ~ 105°C,,KEMET,,,
INDUCTOR RF,PM0603-82NJ-RC,inductors\Inductor,82nH,400mA,,540mOhm,1.7GHz,150MHz,34 @ 250MHz,82nH,±5%,,Alumina,L_0603_1608Metric,0603 (1608 Metric),L,,,https://www.bourns.com/docs/Product-Datasheets/pm0603_series.pdf,FIXED IND 82NH 400MA 540MOHM SMD,Surface Mount,0.047 (1.20mm),0.065 L x 0.041 W (1.65mm x 1.05mm),2,-40°C ~ 125°C,,Bourns Inc.,,,
INDUCTOR RF,PM0603-27NJ-RC,inductors\Inductor,27nH,600mA,,220mOhm,2.8GHz,250MHz,35 @ 250MHz,27nH,±5%,,Alumina,L_0603_1608Metric,0603 (1608 Metric),L,,,https://www.bourns.com/docs/Product-Datasheets/pm0603_series.pdf,FIXED IND 27NH 600MA 220MOHM SMD,Surface Mount,0.047 (1.20mm),0.065 L x 0.041 W (1.65mm x 1.05mm),2,-40°C ~ 125°C,,Bourns Inc.,,,
INDUCTOR RF,PM0603-18NJ-RC,inductors\Inductor,18nH,700mA,,170mOhm,3.1GHz,250MHz,30 @ 250MHz,18nH,±5%,,Alumina,L_0603_1608Metric,0603 (1608 Metric),L,,,https://www.bourns.com/docs/Product-Datasheets/pm0603_series.pdf,FIXED IND 18NH 700MA 170MOHM SMD,Surface Mount,0.047 (1.20mm),0.065 L x 0.041 W (1.65mm x 1.05mm),2,-40°C ~ 125°C,,Bourns Inc.,,,
INDUCTOR RF,PM0603-47NJ-RC,inductors\Inductor,47nH,600mA,,280mOhm,2.1GHz,200MHz,35 @ 250MHz,47nH,±5%,,Alumina,L_0603_1608Metric,0603 (1608 Metric),L,,,https://www.bourns.com/docs/Product-Datasheets/pm0603_series.pdf,FIXED IND 47NH 600MA 280MOHM SMD,Surface Mount,0.047 (1.20mm),0.065 L x 0.041 W (1.65mm x 1.05mm),2,-40°C ~ 125°C,,Bourns Inc.,,,
INDUCTOR RF,PM0603-33NJ-RC,inductors\Inductor,33nH,600mA,,220mOhm,2.3GHz,250MHz,35 @ 250MHz,33nH,±5%,,Alumina,L_0603_1608Metric,0603 (1608 Metric),L,,,https://www.bourns.com/docs/Product-Datasheets/pm0603_series.pdf,FIXED IND 33NH 600MA 220MOHM SMD,Surface Mount,0.047 (1.20mm),0.065 L x 0.041 W (1.65mm x 1.05mm),2,-40°C ~ 125°C,,Bourns Inc.,,,
INDUCTOR RF,744761182C,inductors\Inductor,82nH,400mA,,580mOhm Max,1.7GHz,150MHz,30 @ 150MHz,82nH,±5%,,Ceramic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://katalog.we-online.de/pbs/datasheet/744761182C.pdf,FIXED IND 82NH 400MA 580 MOHM,Surface Mount,0.043 (1.10mm),0.065 L x 0.045 W (1.65mm x 1.15mm),2,-40°C ~ 125°C,,Würth Elektronik,,,
INDUCTOR RF,744761168C,inductors\Inductor,68nH,600mA,,350mOhm Max,1.7GHz,200MHz,32 @ 200MHz,68nH,±5%,,Ceramic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://katalog.we-online.de/pbs/datasheet/744761168C.pdf,FIXED IND 68NH 600MA 350 MOHM,Surface Mount,0.043 (1.10mm),0.065 L x 0.045 W (1.65mm x 1.15mm),2,-40°C ~ 125°C,,Würth Elektronik,,,
INDUCTOR RF,744761156C,inductors\Inductor,56nH,600mA,,250mOhm Max,1.9GHz,200MHz,32 @ 200MHz,56nH,±5%,,Ceramic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://katalog.we-online.de/pbs/datasheet/744761156C.pdf,FIXED IND 56NH 600MA 250 MOHM,Surface Mount,0.043 (1.10mm),0.065 L x 0.045 W (1.65mm x 1.15mm),2,-40°C ~ 125°C,,Würth Elektronik,,,
