"Applications","Capacitance","Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Description","Device Package","Failure Rate","Features","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Height - Seated (Max)","LastUpdated","Lead Spacing","Lead Style","Lifecycle Status","Manufacturer","Part Number","Minimum Order","Mounting Type","Operating Temperature","Package / Case","Packaging","PartId","Part Status","Price","Ratings","Series","Size / Dimension","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Library Path","Library Ref","Temperature Coefficient","Thickness (Max)","Tolerance","Type","Value","Voltage - Rated"
"RF, Microwave, High Frequency","3.3pF",=Value,Datasheet,https://www.johansontechnology.com/downloads/catalog/johanson-technology-multi-layer-high-q-capacitors.pdf,DigiKey Link,http://digikey.com/product-detail/en/johanson-technology-inc/251R07S3R3AV4T/712-1678-1-ND/9658893,"","","","","","","","",CAP CER 3.3PF 250V C0G/NP0 0402,"0402 (1005 Metric)","","High Q, Low Loss, Ultra Low ESR",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:03.620000","","",Active,Johanson Technology Inc.,"251R07S3R3AV4T","1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"11028",Active,"0.17","",S,"0.040 L x 0.020 W (1.02mm x 0.51mm)",DigiKey,"712-1678-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.024 (0.61mm)",±0.05pF,"","3.3pF","250V"
"RF, Microwave, High Frequency","4.3pF",=Value,Datasheet,https://www.johansontechnology.com/downloads/catalog/johanson-technology-multi-layer-high-q-capacitors.pdf,DigiKey Link,http://digikey.com/product-detail/en/johanson-technology-inc/201R07S4R3AV4T/712-1681-1-ND/9658896,"","","","","","","","",CAP CER 4.3PF 200V C0G/NP0 0402,"0402 (1005 Metric)","","High Q, Low Loss, Ultra Low ESR",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:03.617000","","",Active,Johanson Technology Inc.,"201R07S4R3AV4T","1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"11031",Active,"0.17","",S,"0.040 L x 0.020 W (1.02mm x 0.51mm)",DigiKey,"712-1681-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.024 (0.61mm)",±0.05pF,"","4.3pF","200V"
"RF, Microwave, High Frequency","1pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM1555C1H1R0BB01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM1555C1H1R0BB01J/490-8083-1-ND/4380369,"","","","","","","","",CAP CER 1PF 50V C0G/NP0 0402,"0402 (1005 Metric)","","High Q, Low Loss",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:03.597000","","",Active,Murata Electronics,GJM1555C1H1R0BB01J,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"11034",Active,"0.02","",GJM,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"490-8083-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±0.1pF,"","1pF","50V"
"RF, Microwave, High Frequency","3.6pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM1555C1H3R6BB01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM1555C1H3R6BB01D/490-8098-1-ND/4380384,"","","","","","","","",CAP CER 3.6PF 50V C0G/NP0 0402,"0402 (1005 Metric)","","High Q, Low Loss",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:03.593000","","",Active,Murata Electronics,GJM1555C1H3R6BB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"11037",Active,"0.03","",GJM,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"490-8098-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±0.1pF,"","3.6pF","50V"
"RF, Microwave, High Frequency","3.5pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/CBR04C359B5GAC.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/CBR04C359B5GAC/399-16078-1-ND/7649663,"","","","","","","","",CAP CER RF 3.5PF 50V +/-0.1 PF C,"0402 (1005 Metric)","","High Q, Low Loss, Ultra Low ESR",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:03.590000","","",Active,KEMET,CBR04C359B5GAC,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"11039",Active,"0.03","",CBR-SMD RF C0G,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"399-16078-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±0.1pF,"","3.5pF","50V"
Automotive,"2200pF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_midvoltage_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/CGA2B3X7S2A222M050BB/445-12289-1-ND/3953955,"","","","","","","","",CAP CER 2200PF 100V X7S 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:03.587000","","",Active,TDK Corporation,CGA2B3X7S2A222M050BB,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"11043",Active,"0.03",AEC-Q200,CGA,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"445-12289-1-ND","","","","","","","","","","",,capacitors\capacitor,X7S,"0.022 (0.55mm)",±20%,"","2200pF","100V"
Automotive,"4700pF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_midvoltage_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/CGA2B3X7S2A472M050BB/445-12291-1-ND/3953957,"","","","","","","","",CAP CER 4700PF 100V X7S 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:03.573000","","",Active,TDK Corporation,CGA2B3X7S2A472M050BB,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"11046",Active,"0.03",AEC-Q200,CGA,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"445-12291-1-ND","","","","","","","","","","",,capacitors\capacitor,X7S,"0.022 (0.55mm)",±20%,"","4700pF","100V"
"RF, Microwave, High Frequency","4pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/CBR04C409B5GAC.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/CBR04C409B5GAC/399-13246-1-ND/5879400,"","","","","","","","",CAP CER 4PF 50V C0G/NP0 0402,"0402 (1005 Metric)","","High Q, Low Loss, Ultra Low ESR",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:03.570000","","",Active,KEMET,CBR04C409B5GAC,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"11048",Active,"0.03","",CBR-SMD RF C0G,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"399-13246-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±0.1pF,"","4pF","50V"
"RF, Microwave, High Frequency","4.3pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/CBR04C439B5GAC.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/CBR04C439B5GAC/399-16087-1-ND/7649672,"","","","","","","","",CAP CER RF 4.3PF 50V +/-0.1 PF C,"0402 (1005 Metric)","","High Q, Low Loss, Ultra Low ESR",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:03.570000","","",Active,KEMET,CBR04C439B5GAC,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"11051",Active,"0.03","",CBR-SMD RF C0G,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"399-16087-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±0.1pF,"","4.3pF","50V"
Automotive,"0.15uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_general_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/CGA2B1X7R1V154K050BC/445-175566-1-ND/8537913,"","","","","","","","",CAP CER 0.15UF 35V X7R 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:03.557000","","",Active,TDK Corporation,CGA2B1X7R1V154K050BC,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"11054",Active,"0.03",AEC-Q200,CGA,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"445-175566-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.022 (0.55mm)",±10%,"","0.15uF","35V"
General Purpose,"0.47uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_lowprofile_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/CGB2A3X5R1A474M033BB/445-13212-1-ND/3954878,"","","","","","","","",CAP CER 0.47UF 10V X5R 0402,"0402 (1005 Metric)","",Low Profile,,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:03.543000","","",Active,TDK Corporation,CGB2A3X5R1A474M033BB,"1","Surface Mount, MLCC",-55°C ~ 85°C,"0402 (1005 Metric)",TapeAndReel,"11056",Active,"0.03","",CGB,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"445-13212-1-ND","","","","","","","","","","",,capacitors\capacitor,X5R,"0.013 (0.33mm)",±20%,"","0.47uF","10V"
General Purpose,"3300pF",=Value,Datasheet,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM1557U1A332JA01D/490-6276-1-ND/3845473,"","","","","","","","",CAP CER 3300PF 10V U2J 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:03.527000","","",Active,Murata Electronics,GRM1557U1A332JA01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"11059",Active,"0.03","",GRM,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"490-6276-1-ND","","","","","","","","","","",,capacitors\capacitor,U2J,"0.022 (0.55mm)",±5%,"","3300pF","10V"
"RF, Microwave, High Frequency","0.7pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/CBR04C708B5GAC.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/CBR04C708B5GAC/399-17531-1-ND/8572531,"","","","","","","","",CAP CER CAP CER 0.7PF 50V NP0 04,"0402 (1005 Metric)","","High Q, Low Loss, Ultra Low ESR",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:03.523000","","",Active,KEMET,CBR04C708B5GAC,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"11062",Active,"0.03","",CBR-SMD RF C0G,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"399-17531-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±0.1pF,"","0.7pF","50V"
"RF, Microwave, High Frequency","3.9pF",=Value,Datasheet,https://www.johansontechnology.com/downloads/catalog/johanson-technology-multi-layer-high-q-capacitors.pdf,DigiKey Link,http://digikey.com/product-detail/en/johanson-technology-inc/500R07S3R9CV4T/712-1285-1-ND/1786747,"","","","","","","","",CAP CER 3.9PF 50V C0G/NP0 0402,"0402 (1005 Metric)","","High Q, Low Loss, Ultra Low ESR",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:03.520000","","",Active,Johanson Technology Inc.,"500R07S3R9CV4T","1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"11064",Active,"0.03","",S,"0.040 L x 0.020 W (1.02mm x 0.51mm)",DigiKey,"712-1285-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.024 (0.61mm)",±0.25pF,"","3.9pF","50V"
"Automotive, Boardflex Sensitive","1000pF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_soft_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/CGA2B2X7R1H102M050BE/445-173850-1-ND/5809921,"","","","","","","","",CAP CER 1000PF 50V X7R 0402,"0402 (1005 Metric)","",Soft Termination,,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:03.520000","","",Active,TDK Corporation,CGA2B2X7R1H102M050BE,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"11066",Active,"0.03",AEC-Q200,CGA,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"445-173850-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.024 (0.60mm)",±20%,"","1000pF","50V"
Automotive,"10000pF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_hightemp_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/CGA2B2X8R1E103M050BA/445-12297-1-ND/3953963,"","","","","","","","",CAP CER 10000PF 25V X8R 0402,"0402 (1005 Metric)","",High Temperature,,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:03.517000","","",Active,TDK Corporation,CGA2B2X8R1E103M050BA,"1","Surface Mount, MLCC",-55°C ~ 150°C,"0402 (1005 Metric)",TapeAndReel,"11070",Active,"0.03",AEC-Q200,CGA,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"445-12297-1-ND","","","","","","","","","","",,capacitors\capacitor,X8R,"0.022 (0.55mm)",±20%,"","10000pF","25V"
"RF, Microwave, High Frequency","9pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM1555C1H9R0BB01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM1555C1H9R0BB01D/490-14792-1-ND/6606398,"","","","","","","","",CAP CER 9PF 50V C0G/NP0 0402,"0402 (1005 Metric)","","High Q, Low Loss",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:03.513000","","",Active,Murata Electronics,GJM1555C1H9R0BB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"11073",Active,"0.03","",GJM,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"490-14792-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±0.1pF,"","9pF","50V"
General Purpose,"1000pF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C1005X7S2A102K050BB/445-6018-1-ND/2444059,"","","","","","","","",CAP CER 1000PF 100V X7S 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:03.510000","","",Active,TDK Corporation,C1005X7S2A102K050BB,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"11076",Active,"0.03","",C,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"445-6018-1-ND","","","","","","","","","","",,capacitors\capacitor,X7S,"0.022 (0.55mm)",±10%,"","1000pF","100V"
General Purpose,"10000pF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_hightemp_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C1005X8R1E103M050BA/445-13941-1-ND/3955607,"","","","","","","","",CAP CER 10000PF 25V X8R 0402,"0402 (1005 Metric)","",High Temperature,,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:03.493000","","",Active,TDK Corporation,C1005X8R1E103M050BA,"1","Surface Mount, MLCC",-55°C ~ 150°C,"0402 (1005 Metric)",TapeAndReel,"11078",Active,"0.03","",C,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"445-13941-1-ND","","","","","","","","","","",,capacitors\capacitor,X8R,"0.022 (0.55mm)",±20%,"","10000pF","25V"
General Purpose,"1uF",=Value,Datasheet,//media.digikey.com/pdf/Data%20Sheets/Taiyo%20Yuden%20PDFs%20URL%20links/EMK105C6105MV-F_SS.pdf,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/EMK105C6105MV-F/587-6269-1-ND/9916390,"","","","","","","","",CAP CER 1UF 16V X5R 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:03.470000","","",Active,Taiyo Yuden,EMK105C6105MV-F,"1","Surface Mount, MLCC",-55°C ~ 105°C,"0402 (1005 Metric)",TapeAndReel,"11083",Active,"0.03","",M,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"587-6269-1-ND","","","","","","","","","","",,capacitors\capacitor,X6S,"0.022 (0.55mm)",±20%,"","1uF","16V"
"RF, Microwave, High Frequency","13pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/CBR04C130J5GAC.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/CBR04C130J5GAC/399-8803-1-ND/3479812,"","","","","","","","",CAP CER 13PF 50V C0G/NP0 0402,"0402 (1005 Metric)","","High Q, Low Loss, Ultra Low ESR",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:03.467000","","",Active,KEMET,CBR04C130J5GAC,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"11085",Active,"0.03","",CBR-SMD RF C0G,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"399-8803-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±5%,"","13pF","50V"
General Purpose,"330pF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C1005CH2A331J050BA/445-15220-1-ND/4278393,"","","","","","","","",CAP CER 330PF 100V CH 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:03.463000","","",Active,TDK Corporation,C1005CH2A331J050BA,"1","Surface Mount, MLCC",-25°C ~ 85°C,"0402 (1005 Metric)",TapeAndReel,"11088",Active,"0.03","",C,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"445-15220-1-ND","","","","","","","","","","",,capacitors\capacitor,CH,"0.022 (0.55mm)",±5%,"","330pF","100V"
General Purpose,"1uF",=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=TMK105BJ105KV-F  &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/TMK105BJ105KV-F/587-5947-1-ND/7675067,"","","","","","","","",CAP CER 1UF 25V X5R 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:03.453000","","",Active,Taiyo Yuden,TMK105BJ105KV-F,"1","Surface Mount, MLCC",-55°C ~ 85°C,"0402 (1005 Metric)",TapeAndReel,"11091",Active,"0.03","",M,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"587-5947-1-ND","","","","","","","","","","",,capacitors\capacitor,X5R,"0.022 (0.55mm)",±10%,"","1uF","25V"
"RF, Microwave, High Frequency","0.6pF",=Value,Datasheet,http://datasheets.avx.com/U-Series.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/04025U0R6BAT2A/478-11768-1-ND/8573404,"","","","","","","","",CAP CER 0.6PF 50V NP0 0402,"0402 (1005 Metric)","",Ultra Low ESR,,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:03.450000","","",Active,AVX Corporation,"04025U0R6BAT2A","1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"11092",Active,"0.02","",U,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"478-11768-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±0.1pF,"","0.6pF","50V"
"Automotive, Boardflex Sensitive","150pF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_soft_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/CGA2B2C0G2A151J050BE/445-175654-1-ND/8555500,"","","","","","","","",CAP CER 150PF 100V C0G/NP0 0402,"0402 (1005 Metric)","",Soft Termination,,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:03.430000","","",Active,TDK Corporation,CGA2B2C0G2A151J050BE,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"11095",Active,"0.03",AEC-Q200,CGA,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"445-175654-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.024 (0.60mm)",±5%,"","150pF","100V"
General Purpose,"470pF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C1005C0G2A471J050BA/445-15206-1-ND/4278379,"","","","","","","","",CAP CER 470PF 100V C0G 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:03.427000","","",Active,TDK Corporation,C1005C0G2A471J050BA,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"11098",Active,"0.03","",C,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"445-15206-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±5%,"","470pF","100V"
"RF, Microwave, High Frequency","2.6pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/CBR04C269B5GAC.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/CBR04C269B5GAC/399-16070-1-ND/7649655,"","","","","","","","",CAP CER RF 2.6PF 50V +/-0.1 PF C,"0402 (1005 Metric)","","High Q, Low Loss, Ultra Low ESR",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:03.423000","","",Active,KEMET,CBR04C269B5GAC,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"11102",Active,"0.03","",CBR-SMD RF C0G,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"399-16070-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±0.1pF,"","2.6pF","50V"
"RF, Microwave, High Frequency","9.1pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM1555C1H9R1BB01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM1555C1H9R1BB01D/490-11243-1-ND/5333083,"","","","","","","","",CAP CER 9.1PF 50V C0G/NP0 0402,"0402 (1005 Metric)","","High Q, Low Loss",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:03.420000","","",Active,Murata Electronics,GJM1555C1H9R1BB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"11105",Active,"0.03","",GJM,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"490-11243-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±0.1pF,"","9.1pF","50V"
Automotive,"0.047uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_highreliability_general_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/CGJ2B2X7R1E473K050BA/445-8082-1-ND/2812117,"","","","","","","","",CAP CER 0.047UF 25V X7R 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:03.417000","","",Active,TDK Corporation,CGJ2B2X7R1E473K050BA,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"11108",Active,"0.03",AEC-Q200,CGJ,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"445-8082-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.022 (0.55mm)",±10%,"","0.047uF","25V"
"RF, Microwave, High Frequency","0.1pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM1555C1HR10BB01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM1555C1HR10BB01D/490-3077-1-ND/702343,"","","","","","","","",CAP CER 0.1PF 50V C0G/NP0 0402,"0402 (1005 Metric)","","High Q, Low Loss",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:03.413000","","",Active,Murata Electronics,GJM1555C1HR10BB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"11111",Active,"0.03","",GJM,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"490-3077-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±0.1pF,"","0.1pF","50V"
"RF, Microwave, High Frequency","0.6pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM1555C1HR60BB01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM1555C1HR60BB01D/490-6078-1-ND/3845278,"","","","","","","","",CAP CER 0.6PF 50V C0G/NP0 0402,"0402 (1005 Metric)","","High Q, Low Loss",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:03.410000","","",Active,Murata Electronics,GJM1555C1HR60BB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"11114",Active,"0.03","",GJM,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"490-6078-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±0.1pF,"","0.6pF","50V"
