"Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Composition","Description","Device Package","Failure Rate","Features","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Height - Seated (Max)","LastUpdated","Lifecycle Status","Manufacturer","Part Number","Minimum Order","Number of Terminations","Operating Temperature","Package / Case","Packaging","PartId","Part Status","Power (Watts)","Price","Ratings","Resistance","Series","Size / Dimension","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Supplier Device Package","Library Path","Library Ref","Temperature Coefficient","Tolerance","Type","Value"
=Value,Datasheet,http://www.koaspeer.com/catimages/Products/SR73/SR73.pdf,DigiKey Link,http://digikey.com/product-detail/en/koa-speer-electronics-inc/SR732BTTD4R87F/2019-SR732BTTD4R87FCT-ND/9847645,"","","","","","","","",Thick Film,RES 4.87 OHM 1% 1/3W 1206,"1206 (3216 Metric)","","Automotive AEC-Q200, Current Sense",,,,STACKPOLE CSR1206,,,"0.024 (0.60mm)","2020-09-02 01:17:47.770000",Active,"KOA Speer Electronics, Inc.",SR732BTTD4R87F,"1","2",-55°C ~ 150°C,"1206 (3216 Metric)",TapeAndReel,"2033",Active,"0.333W, 1/3W","0.08",AEC-Q200,"4.87",SR73,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"2019-SR732BTTD4R87FCT-ND","","","","","","","","","","","1206",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±1%,"","4.87"
=Value,Datasheet,http://www.koaspeer.com/catimages/Products/SR73/SR73.pdf,DigiKey Link,http://digikey.com/product-detail/en/koa-speer-electronics-inc/SR732BTTD2R20F/2019-SR732BTTD2R20FCT-ND/9847639,"","","","","","","","",Thick Film,RES 2.2 OHM 1% 1/3W 1206,"1206 (3216 Metric)","","Automotive AEC-Q200, Current Sense",,,,STACKPOLE CSR1206,,,"0.024 (0.60mm)","2020-09-02 01:17:47.773000",Active,"KOA Speer Electronics, Inc.",SR732BTTD2R20F,"1","2",-55°C ~ 150°C,"1206 (3216 Metric)",TapeAndReel,"2034",Active,"0.333W, 1/3W","0.08",AEC-Q200,"2.2",SR73,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"2019-SR732BTTD2R20FCT-ND","","","","","","","","","","","1206",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±1%,"","2.2"
=Value,Datasheet,http://www.koaspeer.com/catimages/Products/SR73/SR73.pdf,DigiKey Link,http://digikey.com/product-detail/en/koa-speer-electronics-inc/SR732BTTD1R30F/2019-SR732BTTD1R30FCT-ND/9847635,"","","","","","","","",Thick Film,RES 1.3 OHM 1% 1/3W 1206,"1206 (3216 Metric)","","Automotive AEC-Q200, Current Sense",,,,STACKPOLE CSR1206,,,"0.024 (0.60mm)","2020-09-02 01:17:47.780000",Active,"KOA Speer Electronics, Inc.",SR732BTTD1R30F,"1","2",-55°C ~ 150°C,"1206 (3216 Metric)",TapeAndReel,"2035",Active,"0.333W, 1/3W","0.08",AEC-Q200,"1.3",SR73,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"2019-SR732BTTD1R30FCT-ND","","","","","","","","","","","1206",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±1%,"","1.3"
=Value,Datasheet,http://www.koaspeer.com/catimages/Products/SR73/SR73.pdf,DigiKey Link,http://digikey.com/product-detail/en/koa-speer-electronics-inc/SR732BTTD1R00F/2019-SR732BTTD1R00FCT-ND/9847633,"","","","","","","","",Thick Film,RES 1 OHM 1% 1/3W 1206,"1206 (3216 Metric)","","Automotive AEC-Q200, Current Sense",,,,STACKPOLE CSR1206,,,"0.024 (0.60mm)","2020-09-02 01:17:47.783000",Active,"KOA Speer Electronics, Inc.",SR732BTTD1R00F,"1","2",-55°C ~ 150°C,"1206 (3216 Metric)",TapeAndReel,"2036",Active,"0.333W, 1/3W","0.08",AEC-Q200,"1",SR73,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"2019-SR732BTTD1R00FCT-ND","","","","","","","","","","","1206",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±1%,"","1"
=Value,Datasheet,http://www.koaspeer.com/catimages/Products/SR73/SR73.pdf,DigiKey Link,http://digikey.com/product-detail/en/koa-speer-electronics-inc/SR732BTTD2R00F/2019-SR732BTTD2R00FCT-ND/9847638,"","","","","","","","",Thick Film,RES 2 OHM 1% 1/3W 1206,"1206 (3216 Metric)","","Automotive AEC-Q200, Current Sense",,,,STACKPOLE CSR1206,,,"0.024 (0.60mm)","2020-09-02 01:17:47.787000",Active,"KOA Speer Electronics, Inc.",SR732BTTD2R00F,"1","2",-55°C ~ 150°C,"1206 (3216 Metric)",TapeAndReel,"2037",Active,"0.333W, 1/3W","0.08",AEC-Q200,"2",SR73,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"2019-SR732BTTD2R00FCT-ND","","","","","","","","","","","1206",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±1%,"","2"
=Value,Datasheet,http://www.koaspeer.com/catimages/Products/SR73/SR73.pdf,DigiKey Link,http://digikey.com/product-detail/en/koa-speer-electronics-inc/SR732BTTD2R21F/2019-SR732BTTD2R21FCT-ND/9847640,"","","","","","","","",Thick Film,RES 2.21 OHM 1% 1/3W 1206,"1206 (3216 Metric)","","Automotive AEC-Q200, Current Sense",,,,STACKPOLE CSR1206,,,"0.024 (0.60mm)","2020-09-02 01:17:47.790000",Active,"KOA Speer Electronics, Inc.",SR732BTTD2R21F,"1","2",-55°C ~ 150°C,"1206 (3216 Metric)",TapeAndReel,"2038",Active,"0.333W, 1/3W","0.08",AEC-Q200,"2.21",SR73,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"2019-SR732BTTD2R21FCT-ND","","","","","","","","","","","1206",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±1%,"","2.21"
=Value,Datasheet,http://www.koaspeer.com/catimages/Products/SR73/SR73.pdf,DigiKey Link,http://digikey.com/product-detail/en/koa-speer-electronics-inc/SR732BTTD3R90F/2019-SR732BTTD3R90FCT-ND/9847642,"","","","","","","","",Thick Film,RES 3.9 OHM 1% 1/3W 1206,"1206 (3216 Metric)","","Automotive AEC-Q200, Current Sense",,,,STACKPOLE CSR1206,,,"0.024 (0.60mm)","2020-09-02 01:17:47.793000",Active,"KOA Speer Electronics, Inc.",SR732BTTD3R90F,"1","2",-55°C ~ 150°C,"1206 (3216 Metric)",TapeAndReel,"2039",Active,"0.333W, 1/3W","0.08",AEC-Q200,"3.9",SR73,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"2019-SR732BTTD3R90FCT-ND","","","","","","","","","","","1206",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±1%,"","3.9"
=Value,Datasheet,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1773269&DocType=DS&DocLang=English,DigiKey Link,http://digikey.com/product-detail/en/te-connectivity-passive-product/RLP73N2BR091JTD/A109841CT-ND/4032607,"","","","","","","","",Thick Film,RES 0.091 OHM 5% 1/2W 1206,"1206 (3216 Metric)","",Current Sense,,,,STACKPOLE CSR1206,,,"0.026 (0.65mm)","2020-09-02 01:17:47.800000",Active,TE Connectivity Passive Product,RLP73N2BR091JTD,"","2",-55°C ~ 155°C,"1206 (3216 Metric)",TapeAndReel,"2040",Active,"0.5W, 1/2W","0.07","","91m","RL73, CGS","0.122 L x 0.061 W (3.10mm x 1.55mm)",DigiKey,A109841CT-ND,"","","","","","","","","","","1206",,"resistors\Resistor,resistors\Resistor1",±300ppm/°C,±5%,"","91m"
=Value,Datasheet,https://www.ohmite.com/assets/docs/acl_l4t.pdf,DigiKey Link,http://digikey.com/product-detail/en/ohmite/L4T12FR020FER/273-L4T12FR020FERCT-ND/10385216,"","","","","","","","",Thick Film,"0.15 OHM 0603 1% 0.20W","1206 (3216 Metric)","",Current Sense,,,,STACKPOLE CSR1206,,,"0.026 (0.65mm)","2020-09-02 01:17:47.803000",Active,Ohmite,L4T12FR020FER,"1","4",-55°C ~ 155°C,"1206 (3216 Metric)",TapeAndReel,"2041",Active,"0.5W, 1/2W","0.07","","20m",L4T12,"0.118 L x 0.063 W (3.00mm x 1.60mm)",DigiKey,"273-L4T12FR020FERCT-ND","","","","","","","","","","","1206",,"resistors\Resistor,resistors\Resistor1",±75ppm/°C,±1%,"","20m"
=Value,Datasheet,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1773269&DocType=DS&DocLang=English,DigiKey Link,http://digikey.com/product-detail/en/te-connectivity-passive-product/RL73H2BR12FTD/A138526CT-ND/9371927,"","","","","","","","",Thick Film,RES 0.12 OHM 1% 1/4W 1206,"1206 (3216 Metric)","",Current Sense,,,,STACKPOLE CSR1206,,,"0.026 (0.65mm)","2020-09-02 01:17:47.807000",Active,TE Connectivity Passive Product,RL73H2BR12FTD,"1","2",-55°C ~ 155°C,"1206 (3216 Metric)",TapeAndReel,"2042",Active,"0.25W, 1/4W","0.07","","120m","RL73, CGS","0.122 L x 0.061 W (3.10mm x 1.55mm)",DigiKey,A138526CT-ND,"","","","","","","","","","","1206",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±1%,"","120m"
=Value,Datasheet,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1773269&DocType=DS&DocLang=English,DigiKey Link,http://digikey.com/product-detail/en/te-connectivity-passive-product/RL73H2BR18FTD/A138531CT-ND/9371932,"","","","","","","","",Thick Film,RES 0.18 OHM 1% 1/4W 1206,"1206 (3216 Metric)","",Current Sense,,,,STACKPOLE CSR1206,,,"0.026 (0.65mm)","2020-09-02 01:17:47.810000",Active,TE Connectivity Passive Product,RL73H2BR18FTD,"1","2",-55°C ~ 155°C,"1206 (3216 Metric)",TapeAndReel,"2043",Active,"0.25W, 1/4W","0.07","","180m","RL73, CGS","0.122 L x 0.061 W (3.10mm x 1.55mm)",DigiKey,A138531CT-ND,"","","","","","","","","","","1206",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±1%,"","180m"
=Value,Datasheet,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1773269&DocType=DS&DocLang=English,DigiKey Link,http://digikey.com/product-detail/en/te-connectivity-passive-product/RLP73K2BR91JTD/A109865CT-ND/4032631,"","","","","","","","",Thick Film,RES 0.91 OHM 5% 1/2W 1206,"1206 (3216 Metric)","",Current Sense,,,,STACKPOLE CSR1206,,,"0.026 (0.65mm)","2020-09-02 01:17:47.813000",Active,TE Connectivity Passive Product,RLP73K2BR91JTD,"1","2",-55°C ~ 155°C,"1206 (3216 Metric)",TapeAndReel,"2044",Active,"0.5W, 1/2W","0.03","","910m","RL73, CGS","0.122 L x 0.061 W (3.10mm x 1.55mm)",DigiKey,A109865CT-ND,"","","","","","","","","","","1206",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±5%,"","910m"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-8CWFR047V/P0.047BVCT-ND/4927052,"","","","","","","","",Thick Film,RES 0.047 OHM 1% 1W 1206,"1206 (3216 Metric)","",Current Sense,,,,STACKPOLE CSR1206,,,"0.030 (0.75mm)","2020-09-02 01:17:47.817000",Active,Panasonic Electronic Components,ERJ-8CWFR047V,"1","2",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"2045",Active,"1W","0.10",AEC-Q200,"47m",ERJ,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,P0.047BVCT-ND,"","","","","","","","","","","1206",,"resistors\Resistor,resistors\Resistor1",±75ppm/°C,±1%,"","47m"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-8CWFR027V/P0.027BVCT-ND/4927046,"","","","","","","","",Thick Film,RES 0.027 OHM 1% 1W 1206,"1206 (3216 Metric)","",Current Sense,,,,STACKPOLE CSR1206,,,"0.030 (0.75mm)","2020-09-02 01:17:47.820000",Active,Panasonic Electronic Components,ERJ-8CWFR027V,"1","2",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"2046",Active,"1W","0.10",AEC-Q200,"27m",ERJ,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,P0.027BVCT-ND,"","","","","","","","","","","1206",,"resistors\Resistor,resistors\Resistor1",±75ppm/°C,±1%,"","27m"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-8CWFR013V/P0.013BVCT-ND/4927038,"","","","","","","","",Thick Film,RES 0.013 OHM 1% 1W 1206,"1206 (3216 Metric)","",Current Sense,,,,STACKPOLE CSR1206,,,"0.030 (0.75mm)","2020-09-02 01:17:47.827000",Active,Panasonic Electronic Components,ERJ-8CWFR013V,"1","2",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"2047",Active,"1W","0.10",AEC-Q200,"13m",ERJ,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,P0.013BVCT-ND,"","","","","","","","","","","1206",,"resistors\Resistor,resistors\Resistor1",±75ppm/°C,±1%,"","13m"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-8CWFR011V/P0.011BVCT-ND/4927036,"","","","","","","","",Thick Film,RES 0.011 OHM 1% 1W 1206,"1206 (3216 Metric)","",Current Sense,,,,STACKPOLE CSR1206,,,"0.030 (0.75mm)","2020-09-02 01:17:47.833000",Active,Panasonic Electronic Components,ERJ-8CWFR011V,"1","2",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"2048",Active,"1W","0.10",AEC-Q200,"11m",ERJ,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,P0.011BVCT-ND,"","","","","","","","","","","1206",,"resistors\Resistor,resistors\Resistor1",±75ppm/°C,±1%,"","11m"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-8CWFR043V/P0.043BVCT-ND/4927051,"","","","","","","","",Thick Film,RES 0.043 OHM 1% 1W 1206,"1206 (3216 Metric)","",Current Sense,,,,STACKPOLE CSR1206,,,"0.030 (0.75mm)","2020-09-02 01:17:47.837000",Active,Panasonic Electronic Components,ERJ-8CWFR043V,"1","2",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"2049",Active,"1W","0.10",AEC-Q200,"43m",ERJ,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,P0.043BVCT-ND,"","","","","","","","","","","1206",,"resistors\Resistor,resistors\Resistor1",±75ppm/°C,±1%,"","43m"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-8CWFR024V/P0.024BVCT-ND/4927044,"","","","","","","","",Thick Film,RES 0.024 OHM 1% 1W 1206,"1206 (3216 Metric)","",Current Sense,,,,STACKPOLE CSR1206,,,"0.030 (0.75mm)","2020-09-02 01:17:47.840000",Active,Panasonic Electronic Components,ERJ-8CWFR024V,"1","2",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"2050",Active,"1W","0.10",AEC-Q200,"24m",ERJ,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,P0.024BVCT-ND,"","","","","","","","","","","1206",,"resistors\Resistor,resistors\Resistor1",±75ppm/°C,±1%,"","24m"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-8CWFR036V/P0.036BVCT-ND/4927049,"","","","","","","","",Thick Film,RES 0.036 OHM 1% 1W 1206,"1206 (3216 Metric)","",Current Sense,,,,STACKPOLE CSR1206,,,"0.030 (0.75mm)","2020-09-02 01:17:47.843000",Active,Panasonic Electronic Components,ERJ-8CWFR036V,"1","2",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"2051",Active,"1W","0.10",AEC-Q200,"36m",ERJ,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,P0.036BVCT-ND,"","","","","","","","","","","1206",,"resistors\Resistor,resistors\Resistor1",±75ppm/°C,±1%,"","36m"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-8CWFR018V/P0.018BVCT-ND/4927041,"","","","","","","","",Thick Film,RES 0.018 OHM 1% 1W 1206,"1206 (3216 Metric)","",Current Sense,,,,STACKPOLE CSR1206,,,"0.030 (0.75mm)","2020-09-02 01:17:47.850000",Active,Panasonic Electronic Components,ERJ-8CWFR018V,"1","2",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"2052",Active,"1W","0.10",AEC-Q200,"18m",ERJ,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,P0.018BVCT-ND,"","","","","","","","","","","1206",,"resistors\Resistor,resistors\Resistor1",±75ppm/°C,±1%,"","18m"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-8CWFR015V/P0.015BVCT-ND/4927039,"","","","","","","","",Thick Film,RES 0.015 OHM 1% 1W 1206,"1206 (3216 Metric)","",Current Sense,,,,STACKPOLE CSR1206,,,"0.030 (0.75mm)","2020-09-02 01:17:47.853000",Active,Panasonic Electronic Components,ERJ-8CWFR015V,"1","2",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"2053",Active,"1W","0.10",AEC-Q200,"15m",ERJ,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,P0.015BVCT-ND,"","","","","","","","","","","1206",,"resistors\Resistor,resistors\Resistor1",±75ppm/°C,±1%,"","15m"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-8CWFR022V/P0.022BVCT-ND/4927043,"","","","","","","","",Thick Film,RES 0.022 OHM 1% 1W 1206,"1206 (3216 Metric)","",Current Sense,,,,STACKPOLE CSR1206,,,"0.030 (0.75mm)","2020-09-02 01:17:47.857000",Active,Panasonic Electronic Components,ERJ-8CWFR022V,"1","2",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"2054",Active,"1W","0.10",AEC-Q200,"22m",ERJ,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,P0.022BVCT-ND,"","","","","","","","","","","1206",,"resistors\Resistor,resistors\Resistor1",±75ppm/°C,±1%,"","22m"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-8CWFR016V/P0.016BVCT-ND/4927040,"","","","","","","","",Thick Film,RES 0.016 OHM 1% 1W 1206,"1206 (3216 Metric)","",Current Sense,,,,STACKPOLE CSR1206,,,"0.030 (0.75mm)","2020-09-02 01:17:47.860000",Active,Panasonic Electronic Components,ERJ-8CWFR016V,"1","2",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"2055",Active,"1W","0.10",AEC-Q200,"16m",ERJ,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,P0.016BVCT-ND,"","","","","","","","","","","1206",,"resistors\Resistor,resistors\Resistor1",±75ppm/°C,±1%,"","16m"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-8CWFR030V/P0.03BVCT-ND/4927047,"","","","","","","","",Thick Film,RES 0.03 OHM 1% 1W 1206,"1206 (3216 Metric)","",Current Sense,,,,STACKPOLE CSR1206,,,"0.030 (0.75mm)","2020-09-02 01:17:47.863000",Active,Panasonic Electronic Components,ERJ-8CWFR030V,"1","2",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"2056",Active,"1W","0.10",AEC-Q200,"30m",ERJ,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,P0.03BVCT-ND,"","","","","","","","","","","1206",,"resistors\Resistor,resistors\Resistor1",±75ppm/°C,±1%,"","30m"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-8CWFR039V/P0.039BVCT-ND/4927050,"","","","","","","","",Thick Film,RES 0.039 OHM 1% 1W 1206,"1206 (3216 Metric)","",Current Sense,,,,STACKPOLE CSR1206,,,"0.030 (0.75mm)","2020-09-02 01:17:47.867000",Active,Panasonic Electronic Components,ERJ-8CWFR039V,"1","2",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"2057",Active,"1W","0.10",AEC-Q200,"39m",ERJ,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,P0.039BVCT-ND,"","","","","","","","","","","1206",,"resistors\Resistor,resistors\Resistor1",±75ppm/°C,±1%,"","39m"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-8BSFR18V/P17683CT-ND/5648167,"","","","","","","","",Thick Film,RES 0.18 OHM 1% 1/2W 1206,"1206 (3216 Metric)","","Automotive AEC-Q200, Current Sense",,,,STACKPOLE CSR1206,,,"0.028 (0.70mm)","2020-09-02 01:17:47.870000",Active,Panasonic Electronic Components,ERJ-8BSFR18V,"1","2",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"2058",Active,"0.5W, 1/2W","0.09",AEC-Q200,"180m",ERJ,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,P17683CT-ND,"","","","","","","","","","","1206",,"resistors\Resistor,resistors\Resistor1",±250ppm/°C,±1%,"","180m"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-8BSFR20V/P17684CT-ND/5648168,"","","","","","","","",Thick Film,RES 0.2 OHM 1% 1/2W 1206,"1206 (3216 Metric)","","Automotive AEC-Q200, Current Sense",,,,STACKPOLE CSR1206,,,"0.028 (0.70mm)","2020-09-02 01:17:47.873000",Active,Panasonic Electronic Components,ERJ-8BSFR20V,"1","2",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"2059",Active,"0.5W, 1/2W","0.09",AEC-Q200,"200m",ERJ,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,P17684CT-ND,"","","","","","","","","","","1206",,"resistors\Resistor,resistors\Resistor1",±250ppm/°C,±1%,"","200m"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-8BSFR16V/P17682CT-ND/5648166,"","","","","","","","",Thick Film,RES 0.16 OHM 1% 1/2W 1206,"1206 (3216 Metric)","","Automotive AEC-Q200, Current Sense",,,,STACKPOLE CSR1206,,,"0.028 (0.70mm)","2020-09-02 01:17:47.877000",Active,Panasonic Electronic Components,ERJ-8BSFR16V,"1","2",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"2060",Active,"0.5W, 1/2W","0.09",AEC-Q200,"160m",ERJ,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,P17682CT-ND,"","","","","","","","","","","1206",,"resistors\Resistor,resistors\Resistor1",±250ppm/°C,±1%,"","160m"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-8BSFR10V/P17678CT-ND/5648162,"","","","","","","","",Thick Film,RES 0.1 OHM 1% 1/2W 1206,"1206 (3216 Metric)","","Automotive AEC-Q200, Current Sense",,,,STACKPOLE CSR1206,,,"0.028 (0.70mm)","2020-09-02 01:17:47.880000",Active,Panasonic Electronic Components,ERJ-8BSFR10V,"1","2",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"2061",Active,"0.5W, 1/2W","0.09",AEC-Q200,"100m",ERJ,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,P17678CT-ND,"","","","","","","","","","","1206",,"resistors\Resistor,resistors\Resistor1",±250ppm/°C,±1%,"","100m"
=Value,Datasheet,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1773269&DocType=DS&DocLang=English,DigiKey Link,http://digikey.com/product-detail/en/te-connectivity-passive-product/RLP73K2BR36FTDF/A109658CT-ND/4032424,"","","","","","","","",Thick Film,RES 0.36 OHM 1% 1/2W 1206,"1206 (3216 Metric)","",Current Sense,,,,STACKPOLE CSR1206,,,"0.026 (0.65mm)","2020-09-02 01:17:47.883000",Active,TE Connectivity Passive Product,RLP73K2BR36FTDF,"1","2",-55°C ~ 155°C,"1206 (3216 Metric)",TapeAndReel,"2062",Active,"0.5W, 1/2W","0.10","","360m","RL73, CGS","0.122 L x 0.061 W (3.10mm x 1.55mm)",DigiKey,A109658CT-ND,"","","","","","","","","","","1206",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","360m"
=Value,Datasheet,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1773269&DocType=DS&DocLang=English,DigiKey Link,http://digikey.com/product-detail/en/te-connectivity-passive-product/RLP73K2BR13FTDF/A109648CT-ND/4032414,"","","","","","","","",Thick Film,RES 0.13 OHM 1% 1/2W 1206,"1206 (3216 Metric)","",Current Sense,,,,STACKPOLE CSR1206,,,"0.026 (0.65mm)","2020-09-02 01:17:47.887000",Active,TE Connectivity Passive Product,RLP73K2BR13FTDF,"1","2",-55°C ~ 155°C,"1206 (3216 Metric)",TapeAndReel,"2063",Active,"0.5W, 1/2W","0.10","","130m","RL73, CGS","0.122 L x 0.061 W (3.10mm x 1.55mm)",DigiKey,A109648CT-ND,"","","","","","","","","","","1206",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","130m"
