"Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Composition","Description","Device Package","Failure Rate","Features","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Height - Seated (Max)","LastUpdated","Lifecycle Status","Manufacturer","Part Number","Minimum Order","Number of Terminations","Operating Temperature","Package / Case","Packaging","PartId","Part Status","Power (Watts)","Price","Ratings","Resistance","Series","Size / Dimension","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Supplier Device Package","Library Path","Library Ref","Temperature Coefficient","Tolerance","Type","Value"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1GNF22R6C/P122845CT-ND/8342629,"","","","","","","","",Thick Film,RES SMD 22.6 OHM 1% 1/20W 0201,"0201 (0603 Metric)","",Automotive AEC-Q200,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:14.760000",Active,Panasonic Electronic Components,ERJ-1GNF22R6C,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"2684",Active,"0.05W, 1/20W","0.01",AEC-Q200,"22.6Ohms",ERJ,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,P122845CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","22.6Ohms"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1GNF2370C/P122850CT-ND/8342639,"","","","","","","","",Thick Film,RES SMD 237 OHM 1% 1/20W 0201,"0201 (0603 Metric)","",Automotive AEC-Q200,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:14.757000",Active,Panasonic Electronic Components,ERJ-1GNF2370C,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"2686",Active,"0.05W, 1/20W","0.01",AEC-Q200,"237Ohms",ERJ,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,P122850CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","237Ohms"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1GNF23R2C/P122854CT-ND/8342647,"","","","","","","","",Thick Film,RES SMD 23.2 OHM 1% 1/20W 0201,"0201 (0603 Metric)","",Automotive AEC-Q200,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:14.753000",Active,Panasonic Electronic Components,ERJ-1GNF23R2C,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"2687",Active,"0.05W, 1/20W","0.01",AEC-Q200,"23.2Ohms",ERJ,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,P122854CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","23.2Ohms"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1GNF23R7C/P122855CT-ND/8342649,"","","","","","","","",Thick Film,RES SMD 23.7 OHM 1% 1/20W 0201,"0201 (0603 Metric)","",Automotive AEC-Q200,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:14.747000",Active,Panasonic Electronic Components,ERJ-1GNF23R7C,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"2688",Active,"0.05W, 1/20W","0.01",AEC-Q200,"23.7Ohms",ERJ,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,P122855CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","23.7Ohms"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1GNF24R3C/P122869CT-ND/8342677,"","","","","","","","",Thick Film,RES SMD 24.3 OHM 1% 1/20W 0201,"0201 (0603 Metric)","",Automotive AEC-Q200,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:14.743000",Active,Panasonic Electronic Components,ERJ-1GNF24R3C,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"2689",Active,"0.05W, 1/20W","0.01",AEC-Q200,"24.3Ohms",ERJ,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,P122869CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","24.3Ohms"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1GNF2673C/P122883CT-ND/8342705,"","","","","","","","",Thick Film,RES SMD 267K OHM 1% 1/20W 0201,"0201 (0603 Metric)","",Automotive AEC-Q200,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:14.743000",Active,Panasonic Electronic Components,ERJ-1GNF2673C,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"2690",Active,"0.05W, 1/20W","0.01",AEC-Q200,"267kOhms",ERJ,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,P122883CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","267kOhms"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1GNF26R1C/P122884CT-ND/8342707,"","","","","","","","",Thick Film,RES SMD 26.1 OHM 1% 1/20W 0201,"0201 (0603 Metric)","",Automotive AEC-Q200,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:14.737000",Active,Panasonic Electronic Components,ERJ-1GNF26R1C,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"2691",Active,"0.05W, 1/20W","0.01",AEC-Q200,"26.1Ohms",ERJ,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,P122884CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","26.1Ohms"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1GNF26R7C/P122885CT-ND/8342709,"","","","","","","","",Thick Film,RES SMD 26.7 OHM 1% 1/20W 0201,"0201 (0603 Metric)","",Automotive AEC-Q200,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:14.733000",Active,Panasonic Electronic Components,ERJ-1GNF26R7C,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"2692",Active,"0.05W, 1/20W","0.01",AEC-Q200,"26.7Ohms",ERJ,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,P122885CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","26.7Ohms"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1GNF2801C/P122897CT-ND/8342733,"","","","","","","","",Thick Film,RES SMD 2.8K OHM 1% 1/20W 0201,"0201 (0603 Metric)","",Automotive AEC-Q200,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:14.730000",Active,Panasonic Electronic Components,ERJ-1GNF2801C,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"2694",Active,"0.05W, 1/20W","0.01",AEC-Q200,"2.8kOhms",ERJ,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,P122897CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","2.8kOhms"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1GNF2943C/P122909CT-ND/8342757,"","","","","","","","",Thick Film,RES SMD 294K OHM 1% 1/20W 0201,"0201 (0603 Metric)","",Automotive AEC-Q200,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:14.727000",Active,Panasonic Electronic Components,ERJ-1GNF2943C,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"2697",Active,"0.05W, 1/20W","0.01",AEC-Q200,"294kOhms",ERJ,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,P122909CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","294kOhms"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1GNF31R6C/P122930CT-ND/8342799,"","","","","","","","",Thick Film,RES SMD 31.6 OHM 1% 1/20W 0201,"0201 (0603 Metric)","",Automotive AEC-Q200,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:14.723000",Active,Panasonic Electronic Components,ERJ-1GNF31R6C,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"2698",Active,"0.05W, 1/20W","0.01",AEC-Q200,"31.6Ohms",ERJ,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,P122930CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","31.6Ohms"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1GNF3240C/P122931CT-ND/8342801,"","","","","","","","",Thick Film,RES SMD 324 OHM 1% 1/20W 0201,"0201 (0603 Metric)","",Automotive AEC-Q200,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:14.720000",Active,Panasonic Electronic Components,ERJ-1GNF3240C,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"2700",Active,"0.05W, 1/20W","0.01",AEC-Q200,"324Ohms",ERJ,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,P122931CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","324Ohms"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1GNF32R4C/P122935CT-ND/8342809,"","","","","","","","",Thick Film,RES SMD 32.4 OHM 1% 1/20W 0201,"0201 (0603 Metric)","",Automotive AEC-Q200,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:14.717000",Active,Panasonic Electronic Components,ERJ-1GNF32R4C,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"2702",Active,"0.05W, 1/20W","0.01",AEC-Q200,"32.4Ohms",ERJ,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,P122935CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","32.4Ohms"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1GNF34R8C/P122955CT-ND/8342849,"","","","","","","","",Thick Film,RES SMD 34.8 OHM 1% 1/20W 0201,"0201 (0603 Metric)","",Automotive AEC-Q200,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:14.713000",Active,Panasonic Electronic Components,ERJ-1GNF34R8C,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"2704",Active,"0.05W, 1/20W","0.01",AEC-Q200,"34.8Ohms",ERJ,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,P122955CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","34.8Ohms"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1GNF3570C/P122956CT-ND/8342851,"","","","","","","","",Thick Film,RES SMD 357 OHM 1% 1/20W 0201,"0201 (0603 Metric)","",Automotive AEC-Q200,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:14.710000",Active,Panasonic Electronic Components,ERJ-1GNF3570C,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"2706",Active,"0.05W, 1/20W","0.01",AEC-Q200,"357Ohms",ERJ,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,P122956CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","357Ohms"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1GNF3831C/P122977CT-ND/8342893,"","","","","","","","",Thick Film,RES SMD 3.83K OHM 1% 1/20W 0201,"0201 (0603 Metric)","",Automotive AEC-Q200,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:14.703000",Active,Panasonic Electronic Components,ERJ-1GNF3831C,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"2708",Active,"0.05W, 1/20W","0.01",AEC-Q200,"3.83kOhms",ERJ,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,P122977CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","3.83kOhms"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1GNF3923C/P122988CT-ND/8342915,"","","","","","","","",Thick Film,RES SMD 392K OHM 1% 1/20W 0201,"0201 (0603 Metric)","",Automotive AEC-Q200,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:14.700000",Active,Panasonic Electronic Components,ERJ-1GNF3923C,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"2710",Active,"0.05W, 1/20W","0.01",AEC-Q200,"392kOhms",ERJ,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,P122988CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","392kOhms"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1GNF41R2C/P123000CT-ND/8342939,"","","","","","","","",Thick Film,RES SMD 41.2 OHM 1% 1/20W 0201,"0201 (0603 Metric)","",Automotive AEC-Q200,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:14.697000",Active,Panasonic Electronic Components,ERJ-1GNF41R2C,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"2712",Active,"0.05W, 1/20W","0.01",AEC-Q200,"41.2Ohms",ERJ,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,P123000CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","41.2Ohms"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1GNF4323C/P123012CT-ND/8342963,"","","","","","","","",Thick Film,RES SMD 432K OHM 1% 1/20W 0201,"0201 (0603 Metric)","",Automotive AEC-Q200,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:14.693000",Active,Panasonic Electronic Components,ERJ-1GNF4323C,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"2714",Active,"0.05W, 1/20W","0.01",AEC-Q200,"432kOhms",ERJ,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,P123012CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","432kOhms"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1GNF4421C/P123016CT-ND/8342971,"","","","","","","","",Thick Film,RES SMD 4.42K OHM 1% 1/20W 0201,"0201 (0603 Metric)","",Automotive AEC-Q200,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:14.690000",Active,Panasonic Electronic Components,ERJ-1GNF4421C,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"2716",Active,"0.05W, 1/20W","0.01",AEC-Q200,"4.42kOhms",ERJ,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,P123016CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","4.42kOhms"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1GNF44R2C/P123019CT-ND/8342977,"","","","","","","","",Thick Film,RES SMD 44.2 OHM 1% 1/20W 0201,"0201 (0603 Metric)","",Automotive AEC-Q200,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:14.687000",Active,Panasonic Electronic Components,ERJ-1GNF44R2C,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"2718",Active,"0.05W, 1/20W","0.01",AEC-Q200,"44.2Ohms",ERJ,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,P123019CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","44.2Ohms"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1GNF4640C/P123025CT-ND/8342989,"","","","","","","","",Thick Film,RES SMD 464 OHM 1% 1/20W 0201,"0201 (0603 Metric)","",Automotive AEC-Q200,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:14.683000",Active,Panasonic Electronic Components,ERJ-1GNF4640C,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"2720",Active,"0.05W, 1/20W","0.01",AEC-Q200,"464Ohms",ERJ,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,P123025CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","464Ohms"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1GNF46R4C/P123029CT-ND/8342997,"","","","","","","","",Thick Film,RES SMD 46.4 OHM 1% 1/20W 0201,"0201 (0603 Metric)","",Automotive AEC-Q200,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:14.680000",Active,Panasonic Electronic Components,ERJ-1GNF46R4C,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"2722",Active,"0.05W, 1/20W","0.01",AEC-Q200,"46.4Ohms",ERJ,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,P123029CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","46.4Ohms"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1GNF4873C/P123043CT-ND/8343025,"","","","","","","","",Thick Film,RES SMD 487K OHM 1% 1/20W 0201,"0201 (0603 Metric)","",Automotive AEC-Q200,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:14.677000",Active,Panasonic Electronic Components,ERJ-1GNF4873C,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"2724",Active,"0.05W, 1/20W","0.01",AEC-Q200,"487kOhms",ERJ,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,P123043CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","487kOhms"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1GNF48R7C/P123044CT-ND/8343027,"","","","","","","","",Thick Film,RES SMD 48.7 OHM 1% 1/20W 0201,"0201 (0603 Metric)","",Automotive AEC-Q200,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:14.673000",Active,Panasonic Electronic Components,ERJ-1GNF48R7C,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"2725",Active,"0.05W, 1/20W","0.01",AEC-Q200,"48.7Ohms",ERJ,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,P123044CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","48.7Ohms"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1GNF52R3C/P123064CT-ND/8343067,"","","","","","","","",Thick Film,RES SMD 52.3 OHM 1% 1/20W 0201,"0201 (0603 Metric)","",Automotive AEC-Q200,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:14.670000",Active,Panasonic Electronic Components,ERJ-1GNF52R3C,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"2727",Active,"0.05W, 1/20W","0.01",AEC-Q200,"52.3Ohms",ERJ,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,P123064CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","52.3Ohms"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1GNF5360C/P123065CT-ND/8343069,"","","","","","","","",Thick Film,RES SMD 536 OHM 1% 1/20W 0201,"0201 (0603 Metric)","",Automotive AEC-Q200,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:14.663000",Active,Panasonic Electronic Components,ERJ-1GNF5360C,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"2729",Active,"0.05W, 1/20W","0.01",AEC-Q200,"536Ohms",ERJ,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,P123065CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","536Ohms"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1GNF5363C/P123068CT-ND/8343075,"","","","","","","","",Thick Film,RES SMD 536K OHM 1% 1/20W 0201,"0201 (0603 Metric)","",Automotive AEC-Q200,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:14.660000",Active,Panasonic Electronic Components,ERJ-1GNF5363C,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"2731",Active,"0.05W, 1/20W","0.01",AEC-Q200,"536kOhms",ERJ,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,P123068CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","536kOhms"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1GNF56R2C/P123083CT-ND/8343105,"","","","","","","","",Thick Film,RES SMD 56.2 OHM 1% 1/20W 0201,"0201 (0603 Metric)","",Automotive AEC-Q200,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:14.657000",Active,Panasonic Electronic Components,ERJ-1GNF56R2C,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"2733",Active,"0.05W, 1/20W","0.01",AEC-Q200,"56.2Ohms",ERJ,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,P123083CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","56.2Ohms"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1GNF61R9C/P123103CT-ND/8343145,"","","","","","","","",Thick Film,RES SMD 61.9 OHM 1% 1/20W 0201,"0201 (0603 Metric)","",Automotive AEC-Q200,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:14.653000",Active,Panasonic Electronic Components,ERJ-1GNF61R9C,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"2735",Active,"0.05W, 1/20W","0.01",AEC-Q200,"61.9Ohms",ERJ,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,P123103CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","61.9Ohms"
