"Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Current - Continuous Drain (Id) @ 25°C","Description","Device Package","Drain to Source Voltage (Vdss)","Drive Voltage (Max Rds On,  Min Rds On)","FET Feature","FET Type","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Gate Charge (Qg) (Max) @ Vgs","Input Capacitance (Ciss) (Max) @ Vds","LastUpdated","Lifecycle Status","Manufacturer","Part Number","Minimum Order","Mounting Type","Operating Temperature","Package / Case","Packaging","Part Status","Power Dissipation (Max)","Price","Rds On (Max) @ Id, Vgs","Series","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Supplier Device Package","Library Path","Library Ref","Technology","Type","Value","Vgs (Max)","Vgs(th) (Max) @ Id"
=Part Number,Datasheet,https://www.infineon.com/dgdl/Infineon-BSC009NE2LS5-DS-v02_00-EN.pdf?fileId=5546d4624bcaebcf014c096c7c152310,DigiKey Link,http://digikey.com/product-detail/en/infineon-technologies/BSC009NE2LS5ATMA1/BSC009NE2LS5ATMA1CT-ND/6564425,"","","","","","","","","41A (Ta), 100A (Tc)",MOSFET N-CH 25V 41A 8TDSON,"","25V","4.5V, 10V","",N-Channel,footprints/Leadless - SON/PCB - LEADLESS - SON - INFINEON PG-TDSON-8 6.15X5.32MM.PCBLIB,"","",INFINEON PG-TDSON-8 6.15X5.32MM,"","","57nC @ 10V","3900pF @ 12V","2020-09-02 01:27:16.867000",Active,Infineon Technologies,BSC009NE2LS5ATMA1,"1",Surface Mount,-55°C ~ 150°C (TJ),"8-PowerTDFN",TapeAndReel,Active,"2.5W (Ta), 74W (Tc)","0.75","0.9mOhm @ 30A, 10V",OptiMOS™,DigiKey,BSC009NE2LS5ATMA1CT-ND,"","","","","","","","","","",PG-TDSON-8-7,symbols/FET - N-CH/SCH - FET - N-CH - INFINEON BSC MOSFET N-CH.SCHLIB,INFINEON BSC MOSFET N-CH,MOSFET (Metal Oxide),"","",±16V,"2V @ 250µA"
=Part Number,Datasheet,https://www.infineon.com/dgdl/Infineon-BSC098N10NS5-DS-v02_00-EN.pdf?fileId=5546d4624ad04ef9014ae95ab4221bfd,DigiKey Link,http://digikey.com/product-detail/en/infineon-technologies/BSC098N10NS5ATMA1/BSC098N10NS5ATMA1CT-ND/6559921,"","","","","","","","","60A (Tc)",MOSFET N-CH 100V 60A 8TDSON,"","100V","6V, 10V","",N-Channel,footprints/Leadless - SON/PCB - LEADLESS - SON - INFINEON PG-TDSON-8 6.15X5.32MM.PCBLIB,"","",INFINEON PG-TDSON-8 6.15X5.32MM,"","","28nC @ 10V","2100pF @ 50V","2020-09-02 01:27:16.873000",Active,Infineon Technologies,BSC098N10NS5ATMA1,"1",Surface Mount,-55°C ~ 150°C (TJ),"8-PowerTDFN",TapeAndReel,Active,"2.5W (Ta), 69W (Tc)","0.57","9.8mOhm @ 30A, 10V",OptiMOS™,DigiKey,BSC098N10NS5ATMA1CT-ND,"","","","","","","","","","",PG-TDSON-8-7,symbols/FET - N-CH/SCH - FET - N-CH - INFINEON BSC MOSFET N-CH.SCHLIB,INFINEON BSC MOSFET N-CH,MOSFET (Metal Oxide),"","",±20V,"3.8V @ 36µA"
=Part Number,Datasheet,https://www.infineon.com/dgdl/Infineon-BSC072N08NS5-DS-v02_00-EN.pdf?fileId=5546d4624ad04ef9014ae3d8e8192c7c,DigiKey Link,http://digikey.com/product-detail/en/infineon-technologies/BSC072N08NS5ATMA1/BSC072N08NS5ATMA1CT-ND/6564435,"","","","","","","","","74A (Tc)",MOSFET N-CH 80V 74A 8TDSON,"","80V","6V, 10V","",N-Channel,footprints/Leadless - SON/PCB - LEADLESS - SON - INFINEON PG-TDSON-8 6.15X5.32MM.PCBLIB,"","",INFINEON PG-TDSON-8 6.15X5.32MM,"","","29nC @ 10V","2100pF @ 40V","2020-09-02 01:27:16.883000",Active,Infineon Technologies,BSC072N08NS5ATMA1,"1",Surface Mount,-55°C ~ 150°C (TJ),"8-PowerTDFN",TapeAndReel,Active,"2.5W (Ta), 69W (Tc)","0.63","7.2mOhm @ 37A, 10V",OptiMOS™,DigiKey,BSC072N08NS5ATMA1CT-ND,"","","","","","","","","","",PG-TDSON-8-7,symbols/FET - N-CH/SCH - FET - N-CH - INFINEON BSC MOSFET N-CH.SCHLIB,INFINEON BSC MOSFET N-CH,MOSFET (Metal Oxide),"","",±20V,"3.8V @ 36µA"
=Part Number,Datasheet,https://www.infineon.com/dgdl/BSC010NE2LSI_Rev_2.1.pdf?folderId=db3a304313b8b5a60113cee8763b02d7&fileId=db3a30433072cd8f01308d8d1cdf33de,DigiKey Link,http://digikey.com/product-detail/en/infineon-technologies/BSC010NE2LSIATMA1/BSC010NE2LSIATMA1CT-ND/3196614,"","","","","","","","","38A (Ta), 100A (Tc)",MOSFET N-CH 25V 38A TDSON-8,"","25V","4.5V, 10V","",N-Channel,footprints/Leadless - SON/PCB - LEADLESS - SON - INFINEON PG-TDSON-8 6.15X5.32MM.PCBLIB,"","",INFINEON PG-TDSON-8 6.15X5.32MM,"","","59nC @ 10V","4200pF @ 12V","2020-09-02 01:27:16.887000",Active,Infineon Technologies,BSC010NE2LSIATMA1,"1",Surface Mount,"","8-PowerTDFN",TapeAndReel,Active,"2.5W (Ta), 96W (Tc)","0.68","1.05mOhm @ 30A, 10V",OptiMOS™,DigiKey,BSC010NE2LSIATMA1CT-ND,"","","","","","","","","","",PG-TDSON-8-7,symbols/FET - N-CH/SCH - FET - N-CH - INFINEON BSC MOSFET N-CH.SCHLIB,INFINEON BSC MOSFET N-CH,MOSFET (Metal Oxide),"","",±20V,"2V @ 250µA"
=Part Number,Datasheet,https://www.infineon.com/dgdl/BSC014NE2LSI_Rev_2.1.pdf?folderId=db3a304313b8b5a60113cee8763b02d7&fileId=db3a30433072cd8f013093b0024571b1,DigiKey Link,http://digikey.com/product-detail/en/infineon-technologies/BSC014NE2LSIATMA1/BSC014NE2LSIATMA1CT-ND/3196616,"","","","","","","","","33A (Ta), 100A (Tc)",MOSFET N-CH 25V 33A TDSON-8,"","25V","4.5V, 10V","",N-Channel,footprints/Leadless - SON/PCB - LEADLESS - SON - INFINEON PG-TDSON-8 6.15X5.32MM.PCBLIB,"","",INFINEON PG-TDSON-8 6.15X5.32MM,"","","39nC @ 10V","2700pF @ 12V","2020-09-02 01:27:16.897000",Active,Infineon Technologies,BSC014NE2LSIATMA1,"1",Surface Mount,-55°C ~ 150°C (TJ),"8-PowerTDFN",TapeAndReel,Active,"2.5W (Ta), 74W (Tc)","0.54","1.4mOhm @ 30A, 10V",OptiMOS™,DigiKey,BSC014NE2LSIATMA1CT-ND,"","","","","","","","","","",PG-TDSON-8-7,symbols/FET - N-CH/SCH - FET - N-CH - INFINEON BSC MOSFET N-CH.SCHLIB,INFINEON BSC MOSFET N-CH,MOSFET (Metal Oxide),"","",±20V,"2V @ 250µA"
=Part Number,Datasheet,https://www.infineon.com/dgdl/Infineon-BSC040N10NS5-DS-v02_01-EN.pdf?fileId=5546d4624a0bf290014a0fbcee2e6b38,DigiKey Link,http://digikey.com/product-detail/en/infineon-technologies/BSC040N10NS5ATMA1/BSC040N10NS5ATMA1CT-ND/6134214,"","","","","","","","","100A (Tc)",MOSFET N-CH 100V 100A 8TDSON,"","100V","6V, 10V","",N-Channel,footprints/Leadless - SON/PCB - LEADLESS - SON - INFINEON PG-TDSON-8 6.15X5.32MM.PCBLIB,"","",INFINEON PG-TDSON-8 6.15X5.32MM,"","","72nC @ 10V","5300pF @ 50V","2020-09-02 01:27:16.897000",Active,Infineon Technologies,BSC040N10NS5ATMA1,"1",Surface Mount,-55°C ~ 150°C (TJ),"8-PowerTDFN",TapeAndReel,Active,"2.5W (Ta), 139W (Tc)","1.12","4mOhm @ 50A, 10V",OptiMOS™,DigiKey,BSC040N10NS5ATMA1CT-ND,"","","","","","","","","","",PG-TDSON-8-7,symbols/FET - N-CH/SCH - FET - N-CH - INFINEON BSC MOSFET N-CH.SCHLIB,INFINEON BSC MOSFET N-CH,MOSFET (Metal Oxide),"","",±20V,"3.8V @ 95µA"
=Part Number,Datasheet,https://www.infineon.com/dgdl/Infineon-BSC160N15NS5-DS-v02_02-EN.pdf?fileId=5546d46253f650570154a055b7215b1b,DigiKey Link,http://digikey.com/product-detail/en/infineon-technologies/BSC160N15NS5ATMA1/BSC160N15NS5ATMA1CT-ND/7603821,"","","","","","","","","56A (Tc)",MOSFET N-CH 150V 56A 8TDSON,"","150V","8V, 10V","",N-Channel,footprints/Leadless - SON/PCB - LEADLESS - SON - INFINEON PG-TDSON-8 6.15X5.32MM.PCBLIB,"","",INFINEON PG-TDSON-8 6.15X5.32MM,"","","23.1nC @ 10V","1820pF @ 75V","2020-09-02 01:27:16.907000",Active,Infineon Technologies,BSC160N15NS5ATMA1,"1",Surface Mount,-55°C ~ 150°C (TJ),"8-PowerTDFN",TapeAndReel,Active,"96W (Tc)","0.98","16mOhm @ 28A, 10V",OptiMOS™,DigiKey,BSC160N15NS5ATMA1CT-ND,"","","","","","","","","","",PG-TDSON-8-7,symbols/FET - N-CH/SCH - FET - N-CH - INFINEON BSC MOSFET N-CH.SCHLIB,INFINEON BSC MOSFET N-CH,MOSFET (Metal Oxide),"","",±20V,"4.6V @ 60µA"
=Part Number,Datasheet,https://www.infineon.com/dgdl/BSC028N06NS_Rev2.0.pdf?folderId=db3a30431ddc9372011ebafa04517f8b&fileId=db3a3043345a30bc013465d221bd62f9,DigiKey Link,http://digikey.com/product-detail/en/infineon-technologies/BSC028N06NSATMA1/BSC028N06NSATMA1CT-ND/3687574,"","","","","","","","","23A (Ta), 100A (Tc)",MOSFET N-CH 60V 23A TDSON-8,"","60V","6V, 10V","",N-Channel,footprints/Leadless - SON/PCB - LEADLESS - SON - INFINEON PG-TDSON-8 6.15X5.32MM.PCBLIB,"","",INFINEON PG-TDSON-8 6.15X5.32MM,"","","37nC @ 10V","2700pF @ 30V","2020-09-02 01:27:16.913000",Active,Infineon Technologies,BSC028N06NSATMA1,"1",Surface Mount,-55°C ~ 150°C (TJ),"8-PowerTDFN",TapeAndReel,Active,"2.5W (Ta), 83W (Tc)","0.90","2.8mOhm @ 50A, 10V",OptiMOS™,DigiKey,BSC028N06NSATMA1CT-ND,"","","","","","","","","","",PG-TDSON-8-7,symbols/FET - N-CH/SCH - FET - N-CH - INFINEON BSC MOSFET N-CH.SCHLIB,INFINEON BSC MOSFET N-CH,MOSFET (Metal Oxide),"","",±20V,"2.8V @ 50µA"
=Part Number,Datasheet,https://www.infineon.com/dgdl/BSC039N06NS_Rev2.0.pdf?folderId=db3a304313b8b5a60113cee8763b02d7&fileId=db3a30433727a44301372c3adce949c7,DigiKey Link,http://digikey.com/product-detail/en/infineon-technologies/BSC039N06NSATMA1/BSC039N06NSATMA1CT-ND/3687572,"","","","","","","","","19A (Ta), 100A (Tc)",MOSFET N-CH 60V 19A TDSON-8,"","60V","6V, 10V","",N-Channel,footprints/Leadless - SON/PCB - LEADLESS - SON - INFINEON PG-TDSON-8 6.15X5.32MM.PCBLIB,"","",INFINEON PG-TDSON-8 6.15X5.32MM,"","","27nC @ 10V","2000pF @ 30V","2020-09-02 01:27:16.923000",Active,Infineon Technologies,BSC039N06NSATMA1,"1",Surface Mount,-55°C ~ 150°C (TJ),"8-PowerTDFN",TapeAndReel,Active,"2.5W (Ta), 69W (Tc)","0.77","3.9mOhm @ 50A, 10V",OptiMOS™,DigiKey,BSC039N06NSATMA1CT-ND,"","","","","","","","","","",PG-TDSON-8-6,symbols/FET - N-CH/SCH - FET - N-CH - INFINEON BSC MOSFET N-CH.SCHLIB,INFINEON BSC MOSFET N-CH,MOSFET (Metal Oxide),"","",±20V,"2.8V @ 36µA"
=Part Number,Datasheet,https://www.infineon.com/dgdl/BSC009NE2LS_Rev+2.1.pdf?folderId=db3a304313b8b5a60113cee8763b02d7&fileId=db3a304332d040720132dd4232240e1d,DigiKey Link,http://digikey.com/product-detail/en/infineon-technologies/BSC009NE2LSATMA1/BSC009NE2LSATMA1CT-ND/3196613,"","","","","","","","","41A (Ta), 100A (Tc)",MOSFET N-CH 25V 41A TDSON-8,"","25V","4.5V, 10V","",N-Channel,footprints/Leadless - SON/PCB - LEADLESS - SON - INFINEON PG-TDSON-8 6.15X5.32MM.PCBLIB,"","",INFINEON PG-TDSON-8 6.15X5.32MM,"","","126nC @ 10V","5800pF @ 12V","2020-09-02 01:27:16.927000",Active,Infineon Technologies,BSC009NE2LSATMA1,"1",Surface Mount,-55°C ~ 150°C (TJ),"8-PowerTDFN",TapeAndReel,Active,"2.5W (Ta), 96W (Tc)","0.70","0.9mOhm @ 30A, 10V",OptiMOS™,DigiKey,BSC009NE2LSATMA1CT-ND,"","","","","","","","","","",PG-TDSON-8-7,symbols/FET - N-CH/SCH - FET - N-CH - INFINEON BSC MOSFET N-CH.SCHLIB,INFINEON BSC MOSFET N-CH,MOSFET (Metal Oxide),"","",±20V,"2.2V @ 250µA"
=Part Number,Datasheet,https://www.infineon.com/dgdl/BSC011N03LSI_Rev_2.1.pdf?folderId=db3a304313b8b5a60113cee8763b02d7&fileId=db3a30433072cd8f013097dfdcc22f66,DigiKey Link,http://digikey.com/product-detail/en/infineon-technologies/BSC011N03LSIATMA1/BSC011N03LSIATMA1CT-ND/3196615,"","","","","","","","","37A (Ta), 100A (Tc)",MOSFET N-CH 30V 37A TDSON-8,"","30V","4.5V, 10V","",N-Channel,footprints/Leadless - SON/PCB - LEADLESS - SON - INFINEON PG-TDSON-8 6.15X5.32MM.PCBLIB,"","",INFINEON PG-TDSON-8 6.15X5.32MM,"","","68nC @ 10V","4300pF @ 15V","2020-09-02 01:27:16.933000",Active,Infineon Technologies,BSC011N03LSIATMA1,"1",Surface Mount,-55°C ~ 150°C (TJ),"8-PowerTDFN",TapeAndReel,Active,"2.5W (Ta), 96W (Tc)","0.70","1.1mOhm @ 30A, 10V",OptiMOS™,DigiKey,BSC011N03LSIATMA1CT-ND,"","","","","","","","","","",PG-TDSON-8-7,symbols/FET - N-CH/SCH - FET - N-CH - INFINEON BSC MOSFET N-CH.SCHLIB,INFINEON BSC MOSFET N-CH,MOSFET (Metal Oxide),"","",±20V,"2V @ 250µA"
=Part Number,Datasheet,https://www.infineon.com/dgdl/Infineon-IPT029N08N5-DS-v02_00-EN.pdf?fileId=5546d46258f240be0158f28c77120098,DigiKey Link,http://digikey.com/product-detail/en/infineon-technologies/IPT029N08N5ATMA1/IPT029N08N5ATMA1CT-ND/10274160,"","","","","","","","","52A (Ta), 169A (Tc)",POWER TRANSISTOR 80V OPTIMOS-5,"","80V","6V, 10V","",N-Channel,footprints/Leaded - Misc/PCB - LEADED - MISC - INFINEON PG-HSOF-8-1.PCBLIB,"","",INFINEON PG-HSOF-8-1,"","","87nC @ 10V","6500pF @ 40V","2020-09-02 01:27:19.737000",Active,Infineon Technologies,IPT029N08N5ATMA1,"1",Surface Mount,-55°C ~ 175°C (TJ),"8-PowerSFN",TapeAndReel,Active,"168W (Tc)","2.16","2.9mOhm @ 150A, 10V",OptiMOS™ 5,DigiKey,IPT029N08N5ATMA1CT-ND,"","","","","","","","","","",PG-HSOF-8,symbols/FET - N-CH/SCH - FET - N-CH - INFINEON MOSFET N-CH HSOF.SCHLIB,INFINEON MOSFET N-CH HSOF,MOSFET (Metal Oxide),"","",±20V,"3.8V @ 108µA"
=Part Number,Datasheet,https://www.infineon.com/dgdl/Infineon-IPT65R033G7-DS-v02_01-EN.pdf?fileId=5546d46253f650570154190220f14f1f,DigiKey Link,http://digikey.com/product-detail/en/infineon-technologies/IPT65R033G7XTMA1/IPT65R033G7XTMA1CT-ND/7603820,"","","","","","","","","69A (Tc)",MOSFET N-CH 650V 69A HSOF-8,"","650V","10V","",N-Channel,footprints/Leaded - Misc/PCB - LEADED - MISC - INFINEON PG-HSOF-8-1.PCBLIB,"","",INFINEON PG-HSOF-8-1,"","","110nC @ 10V","5000pF @ 400V","2020-09-02 01:27:19.747000",Active,Infineon Technologies,IPT65R033G7XTMA1,"1",Surface Mount,-55°C ~ 150°C (TJ),"8-PowerSFN",TapeAndReel,Active,"391W (Tc)","9.19","33mOhm @ 28.9A, 10V",CoolMOS™ C7,DigiKey,IPT65R033G7XTMA1CT-ND,"","","","","","","","","","",PG-HSOF-8-2,symbols/FET - N-CH/SCH - FET - N-CH - INFINEON MOSFET N-CH HSOF.SCHLIB,INFINEON MOSFET N-CH HSOF,MOSFET (Metal Oxide),"","",±20V,"4V @ 1.44mA"
=Part Number,Datasheet,https://www.infineon.com/dgdl/Infineon-IPT60R080G7-DS-v02_00-EN.pdf?fileId=5546d46259d9a4bf015a13e8059d0e2c,DigiKey Link,http://digikey.com/product-detail/en/infineon-technologies/IPT60R080G7XTMA1/IPT60R080G7XTMA1CT-ND/8655847,"","","","","","","","","29A (Tc)",MOSFET N-CH 650V 29A HSOF-8,"","650V","10V","",N-Channel,footprints/Leaded - Misc/PCB - LEADED - MISC - INFINEON PG-HSOF-8-1.PCBLIB,"","",INFINEON PG-HSOF-8-1,"","","42nC @ 10V","1640pF @ 400V","2020-09-02 01:27:19.790000",Active,Infineon Technologies,IPT60R080G7XTMA1,"1",Surface Mount,-40°C ~ 150°C (TJ),"8-PowerSFN",TapeAndReel,Active,"167W (Tc)","3.38","80mOhm @ 9.7A, 10V",CoolMOS™ G7,DigiKey,IPT60R080G7XTMA1CT-ND,"","","","","","","","","","",PG-HSOF-8-2,symbols/FET - N-CH/SCH - FET - N-CH - INFINEON MOSFET N-CH HSOF.SCHLIB,INFINEON MOSFET N-CH HSOF,MOSFET (Metal Oxide),"","",±20V,"4V @ 490µA"
=Part Number,Datasheet,https://www.infineon.com/dgdl/Infineon-IAUT260N10S5N019-DS-v01_00-EN.pdf?fileId=5546d4625ee5d4cd015f2460488e3241,DigiKey Link,http://digikey.com/product-detail/en/infineon-technologies/IAUT260N10S5N019ATMA1/IAUT260N10S5N019ATMA1CT-ND/8818778,"","","","","","","","","260A (Tc)",MOSFET N-CH 100V 260A HSOF8-1,"","100V","6V, 10V","",N-Channel,footprints/Leaded - Misc/PCB - LEADED - MISC - INFINEON PG-HSOF-8-1.PCBLIB,"","",INFINEON PG-HSOF-8-1,"","","166nC @ 10V","11830pF @ 50V","2020-09-02 01:27:19.807000",Active,Infineon Technologies,IAUT260N10S5N019ATMA1,"1",Surface Mount,-55°C ~ 175°C (TJ),"8-PowerSFN",TapeAndReel,Active,"300W (Tc)","2.97","1.9mOhm @ 100A, 10V",OptiMOS™-5,DigiKey,IAUT260N10S5N019ATMA1CT-ND,"","","","","","","","","","",PG-HSOF-8-1,symbols/FET - N-CH/SCH - FET - N-CH - INFINEON MOSFET N-CH HSOF.SCHLIB,INFINEON MOSFET N-CH HSOF,MOSFET (Metal Oxide),"","",±20V,"3.8V @ 210µA"
=Part Number,Datasheet,https://www.infineon.com/dgdl/Infineon-IPT60R102G7-DS-v02_00-EN.pdf?fileId=5546d46259d9a4bf015a13e7ed8b0e2a,DigiKey Link,http://digikey.com/product-detail/en/infineon-technologies/IPT60R102G7XTMA1/IPT60R102G7XTMA1CT-ND/6823348,"","","","","","","","","23A (Tc)",MOSFET N-CH 650V 23A HSOF-8,"","650V","10V","",N-Channel,footprints/Leaded - Misc/PCB - LEADED - MISC - INFINEON PG-HSOF-8-1.PCBLIB,"","",INFINEON PG-HSOF-8-1,"","","34nC @ 10V","1320pF @ 400V","2020-09-02 01:27:19.837000",Active,Infineon Technologies,IPT60R102G7XTMA1,"1",Surface Mount,-55°C ~ 150°C (TJ),"8-PowerSFN",TapeAndReel,Active,"141W (Tc)","2.73","102mOhm @ 7.8A, 10V",CoolMOS™ G7,DigiKey,IPT60R102G7XTMA1CT-ND,"","","","","","","","","","",PG-HSOF-8-2,symbols/FET - N-CH/SCH - FET - N-CH - INFINEON MOSFET N-CH HSOF.SCHLIB,INFINEON MOSFET N-CH HSOF,MOSFET (Metal Oxide),"","",±20V,"4V @ 390µA"
=Part Number,Datasheet,https://www.infineon.com/dgdl/Infineon-IPLU300N04S4-1R1-DS-v01_00-EN.pdf?fileId=5546d4624a0bf290014a4de4e2cb319a,DigiKey Link,http://digikey.com/product-detail/en/infineon-technologies/IPLU300N04S41R1XTMA1/IPLU300N04S41R1XTMA1CT-ND/6559998,"","","","","","","","","300A (Tc)",MOSFET N-CH 8HSOF,"","40V","10V","",N-Channel,footprints/Leaded - Misc/PCB - LEADED - MISC - INFINEON PG-HSOF-8-1.PCBLIB,"","",INFINEON PG-HSOF-8-1,"","","151nC @ 10V","12090pF @ 25V","2020-09-02 01:27:19.850000",Active,Infineon Technologies,IPLU300N04S41R1XTMA1,"1",Surface Mount,-55°C ~ 175°C (TJ),"8-PowerSFN",TapeAndReel,Active,"300W (Tc)","1.86","1.15mOhm @ 100A, 10V","Automotive, AEC-Q101, OptiMOS™",DigiKey,IPLU300N04S41R1XTMA1CT-ND,"","","","","","","","","","",PG-HSOF-8-1,symbols/FET - N-CH/SCH - FET - N-CH - INFINEON MOSFET N-CH HSOF.SCHLIB,INFINEON MOSFET N-CH HSOF,MOSFET (Metal Oxide),"","",±20V,"4V @ 125µA"
=Part Number,Datasheet,https://www.infineon.com/dgdl/Infineon-IGT60R070D1-DS-v02_01-EN.pdf?fileId=5546d46265f064ff016686028dd56526,DigiKey Link,http://digikey.com/product-detail/en/infineon-technologies/IGT60R070D1ATMA1/IGT60R070D1ATMA1CT-ND/9681957,"","","","","","","","","31A (Tc)",IC GAN FET 600V 60A 8HSOF,"","600V","","",N-Channel,footprints/Leaded - Misc/PCB - LEADED - MISC - INFINEON PG-HSOF-8-1.PCBLIB,"","",INFINEON PG-HSOF-8-1,"","","","380pF @ 400V","2020-09-02 01:27:19.867000",Active,Infineon Technologies,IGT60R070D1ATMA1,"1",Surface Mount,-55°C ~ 150°C (TJ),"8-PowerSFN",TapeAndReel,Active,"125W (Tc)","14.23","",CoolGaN™,DigiKey,IGT60R070D1ATMA1CT-ND,"","","","","","","","","","",PG-HSOF-8-3,symbols/FET - N-CH/SCH - FET - N-CH - INFINEON MOSFET N-CH HSOF.SCHLIB,INFINEON MOSFET N-CH HSOF,GaNFET (Gallium Nitride),"","",-10V,"1.6V @ 2.6mA"
=Part Number,Datasheet,https://www.infineon.com/dgdl/Infineon-IPT60R028G7-DS-v02_00-EN.pdf?fileId=5546d46259d9a4bf015a13e82df70e30,DigiKey Link,http://digikey.com/product-detail/en/infineon-technologies/IPT60R028G7XTMA1/IPT60R028G7XTMA1CT-ND/8655821,"","","","","","","","","75A (Tc)",MOSFET N-CH 600V 75A HSOF-8,"","600V","10V","",N-Channel,footprints/Leaded - Misc/PCB - LEADED - MISC - INFINEON PG-HSOF-8-1.PCBLIB,"","",INFINEON PG-HSOF-8-1,"","","123nC @ 10V","4820pF @ 400V","2020-09-02 01:27:19.887000",Active,Infineon Technologies,IPT60R028G7XTMA1,"1",Surface Mount,-55°C ~ 150°C (TJ),"8-PowerSFN",TapeAndReel,Active,"391W (Tc)","8.89","28mOhm @ 28.8A, 10V",CoolMOS™ G7,DigiKey,IPT60R028G7XTMA1CT-ND,"","","","","","","","","","",PG-HSOF-8-2,symbols/FET - N-CH/SCH - FET - N-CH - INFINEON MOSFET N-CH HSOF.SCHLIB,INFINEON MOSFET N-CH HSOF,MOSFET (Metal Oxide),"","",±20V,"4V @ 1.44mA"
=Part Number,Datasheet,https://www.infineon.com/dgdl/Infineon-IGT60R190D1S-DS-v03_01-EN.pdf?fileId=5546d46265f064ff016685fa29796520,DigiKey Link,http://digikey.com/product-detail/en/infineon-technologies/IGT60R190D1SATMA1/IGT60R190D1SATMA1CT-ND/9681958,"","","","","","","","","12.5A (Tc)",IC GAN FET 600V 23A 8HSOF,"","600V","","",N-Channel,footprints/Leaded - Misc/PCB - LEADED - MISC - INFINEON PG-HSOF-8-1.PCBLIB,"","",INFINEON PG-HSOF-8-1,"","","","157pF @ 400V","2020-09-02 01:27:19.890000",Active,Infineon Technologies,IGT60R190D1SATMA1,"1",Surface Mount,-55°C ~ 150°C (TJ),"8-PowerSFN",TapeAndReel,Active,"55.5W (Tc)","7.79","",CoolGaN™,DigiKey,IGT60R190D1SATMA1CT-ND,"","","","","","","","","","",PG-HSOF-8-3,symbols/FET - N-CH/SCH - FET - N-CH - INFINEON MOSFET N-CH HSOF.SCHLIB,INFINEON MOSFET N-CH HSOF,GaNFET (Gallium Nitride),"","",-10V,"1.6V @ 960µA"
=Part Number,Datasheet,https://www.infineon.com/dgdl/Infineon-IPT60R050G7-DS-v02_00-EN.pdf?fileId=5546d46259d9a4bf015a13d5974e0e26,DigiKey Link,http://digikey.com/product-detail/en/infineon-technologies/IPT60R050G7XTMA1/IPT60R050G7XTMA1CT-ND/8655796,"","","","","","","","","44A (Tc)",MOSFET N-CH 650V 44A HSOF-8,"","650V","10V","",N-Channel,footprints/Leaded - Misc/PCB - LEADED - MISC - INFINEON PG-HSOF-8-1.PCBLIB,"","",INFINEON PG-HSOF-8-1,"","","68nC @ 10V","2670pF @ 400V","2020-09-02 01:27:19.910000",Active,Infineon Technologies,IPT60R050G7XTMA1,"1",Surface Mount,-55°C ~ 150°C (TJ),"8-PowerSFN",TapeAndReel,Active,"245W (Tc)","5.24","50mOhm @ 15.9A, 10V",CoolMOS™ G7,DigiKey,IPT60R050G7XTMA1CT-ND,"","","","","","","","","","",PG-HSOF-8-2,symbols/FET - N-CH/SCH - FET - N-CH - INFINEON MOSFET N-CH HSOF.SCHLIB,INFINEON MOSFET N-CH HSOF,MOSFET (Metal Oxide),"","",±20V,"4V @ 800µA"
=Part Number,Datasheet,https://www.infineon.com/dgdl/Infineon-IAUT300N10S5N015-DS-v01_00-EN.pdf?fileId=5546d4625ee5d4cd015f2469d7203245,DigiKey Link,http://digikey.com/product-detail/en/infineon-technologies/IAUT300N10S5N015ATMA1/IAUT300N10S5N015ATMA1CT-ND/8818777,"","","","","","","","","300A (Tc)","100V 300A 1.5MOHM TOLL","","100V","6V, 10V","",N-Channel,footprints/Leaded - Misc/PCB - LEADED - MISC - INFINEON PG-HSOF-8-1.PCBLIB,"","",INFINEON PG-HSOF-8-1,"","","216nC @ 10V","16011pF @ 50V","2020-09-02 01:27:19.913000",Active,Infineon Technologies,IAUT300N10S5N015ATMA1,"1",Surface Mount,-55°C ~ 175°C (TJ),"8-PowerSFN",TapeAndReel,Active,"375W (Tc)","3.87","1.5mOhm @ 100A, 10V",OptiMOS™-5,DigiKey,IAUT300N10S5N015ATMA1CT-ND,"","","","","","","","","","",PG-HSOF-8-1,symbols/FET - N-CH/SCH - FET - N-CH - INFINEON MOSFET N-CH HSOF.SCHLIB,INFINEON MOSFET N-CH HSOF,MOSFET (Metal Oxide),"","",±20V,"3.8V @ 275µA"
