Part Type,Part Number,Schematic Part,Part Value,Type,ESR (Equivalent Series Resistance),Frequency,Frequency Stability,Frequency Tolerance,Load Capacitance,Voltage,Allegro PCB Footprint,Package / Case,Pspice Model,Power,Availability,Data Sheet,Description,Mounting Type,Height - Seated (Max),Size,Number of Pins,Operating Temperature,Distributor Part Number,Manufacturer,Manufacturer Part Number,Price,ActivepartsID
Crystal,NX8045GB-7.5MHZ-STD-CSF-4,oscillators\Crystal,7.5MHz,MHz Crystal,250 Ohms,7.5MHz,±30ppm,±20ppm,8pF,,,"2-SMD, No Lead",,,,http://www.ndk.com/images/products/catalog/c_NX8045GB-STD-CSF-4_e.pdf,CRYSTAL 7.5000MHZ 8PF SMD,Surface Mount,0.079 (2.00mm),0.315 L x 0.177 W (8.00mm x 4.50mm),,-10°C ~ 70°C,,"NDK America, Inc.",,,
Crystal,NX8045GB-12M-STD-CSF-4,oscillators\Crystal,12MHz,MHz Crystal,80 Ohms,12MHz,±30ppm,±20ppm,8pF,,,"2-SMD, No Lead",,,,http://www.ndk.com/images/products/catalog/c_NX8045GB-STD-CSF-4_e.pdf,CRYSTAL 12.0000MHZ 8PF SMD,Surface Mount,0.079 (2.00mm),0.315 L x 0.177 W (8.00mm x 4.50mm),,-10°C ~ 70°C,,"NDK America, Inc.",,,
Crystal,NX8045GB-8.000M-STD-CSF-6,oscillators\Crystal,8MHz,MHz Crystal,200 Ohms,8MHz,±50ppm,±30ppm,8pF,,,"2-SMD, No Lead",,,,http://www.ndk.com/images/products/catalog/c_NX8045GB-STD-CSF-6_e.pdf,CRYSTAL 8.0000MHZ 8PF SMD,Surface Mount,0.079 (2.00mm),0.315 L x 0.177 W (8.00mm x 4.50mm),,-40°C ~ 85°C,,"NDK America, Inc.",,,
Crystal,NX8045GB-20.000000MHZ,oscillators\Crystal,20MHz,MHz Crystal,50 Ohms,20MHz,±50ppm,±50ppm,8pF,,,"2-SMD, No Lead",,,,//media.digikey.com/pdf/Data%20Sheets/NDK%20PDFs/NX8045GB.pdf,CRYSTAL 20.0000MHZ 8PF SMD,Surface Mount,0.079 (2.00mm),0.315 L x 0.177 W (8.00mm x 4.50mm),,-10°C ~ 70°C,,"NDK America, Inc.",,,
Crystal,NX8045GB-12.288000MHZ,oscillators\Crystal,12.288MHz,MHz Crystal,80 Ohms,12.288MHz,±50ppm,±50ppm,8pF,,,"2-SMD, No Lead",,,,//media.digikey.com/pdf/Data%20Sheets/NDK%20PDFs/NX8045GB.pdf,CRYSTAL 12.2880MHZ 8PF SMD,Surface Mount,0.079 (2.00mm),0.315 L x 0.177 W (8.00mm x 4.50mm),,-10°C ~ 70°C,,"NDK America, Inc.",,,
Crystal,NX8045GB-10.000000MHZ,oscillators\Crystal,10MHz,MHz Crystal,100 Ohms,10MHz,±50ppm,±50ppm,8pF,,,"2-SMD, No Lead",,,,//media.digikey.com/pdf/Data%20Sheets/NDK%20PDFs/NX8045GB.pdf,CRYSTAL 10.0000MHZ 8PF SMD,Surface Mount,0.079 (2.00mm),0.315 L x 0.177 W (8.00mm x 4.50mm),,-10°C ~ 70°C,,"NDK America, Inc.",,,
Crystal,NX8045GB-14.318180MHZ,oscillators\Crystal,14.31818MHz,MHz Crystal,50 Ohms,14.31818MHz,±50ppm,±50ppm,8pF,,,"2-SMD, No Lead",,,,//media.digikey.com/pdf/Data%20Sheets/NDK%20PDFs/NX8045GB.pdf,CRYSTAL 14.31818MHZ 8PF SMD,Surface Mount,0.079 (2.00mm),0.315 L x 0.177 W (8.00mm x 4.50mm),,-10°C ~ 70°C,,"NDK America, Inc.",,,
Crystal,NX8045GB-8.000M-STD-CSJ-1,oscillators\Crystal,8MHz,MHz Crystal,220 Ohms,8MHz,±150ppm,±50ppm,8pF,,,"2-SMD, No Lead",,,,http://www.ndk.com/images/products/catalog/c_NX8045GB-STD-CSJ-1_e.pdf,CRYSTAL 8.0000MHZ 8PF SMD,Surface Mount,0.079 (2.00mm),0.315 L x 0.177 W (8.00mm x 4.50mm),,-40°C ~ 150°C,,"NDK America, Inc.",,,
Crystal,NX8045GB-12.000000MHZ,oscillators\Crystal,12MHz,MHz Crystal,80 Ohms,12MHz,±50ppm,±50ppm,8pF,,,"2-SMD, No Lead",,,,//media.digikey.com/pdf/Data%20Sheets/NDK%20PDFs/NX8045GB.pdf,CRYSTAL 12.0000MHZ 8PF SMD,Surface Mount,0.079 (2.00mm),0.315 L x 0.177 W (8.00mm x 4.50mm),,-10°C ~ 70°C,,"NDK America, Inc.",,,
Crystal,NX8045GB-25.000000MHZ,oscillators\Crystal,25MHz,MHz Crystal,50 Ohms,25MHz,±50ppm,±50ppm,8pF,,,"2-SMD, No Lead",,,,//media.digikey.com/pdf/Data%20Sheets/NDK%20PDFs/NX8045GB.pdf,CRYSTAL 25.0000MHZ 8PF SMD,Surface Mount,0.079 (2.00mm),0.315 L x 0.177 W (8.00mm x 4.50mm),,-10°C ~ 70°C,,"NDK America, Inc.",,,
Crystal,NX8045GB-8.000000MHZ,oscillators\Crystal,8MHz,MHz Crystal,200 Ohms,8MHz,±50ppm,±50ppm,8pF,,,"2-SMD, No Lead",,,,//media.digikey.com/pdf/Data%20Sheets/NDK%20PDFs/NX8045GB.pdf,CRYSTAL 8.0000MHZ 8PF SMD,Surface Mount,0.079 (2.00mm),0.315 L x 0.177 W (8.00mm x 4.50mm),,-10°C ~ 70°C,,"NDK America, Inc.",,,
Crystal,NX8045GB-16.934400MHZ,oscillators\Crystal,16.9344MHz,MHz Crystal,50 Ohms,16.9344MHz,±50ppm,±50ppm,8pF,,,"2-SMD, No Lead",,,,//media.digikey.com/pdf/Data%20Sheets/NDK%20PDFs/NX8045GB.pdf,CRYSTAL 16.9344MHZ 8PF SMD,Surface Mount,0.079 (2.00mm),0.315 L x 0.177 W (8.00mm x 4.50mm),,-10°C ~ 70°C,,"NDK America, Inc.",,,
Crystal,NX8045GB-24.000000MHZ,oscillators\Crystal,24MHz,MHz Crystal,50 Ohms,24MHz,±50ppm,±50ppm,8pF,,,"2-SMD, No Lead",,,,//media.digikey.com/pdf/Data%20Sheets/NDK%20PDFs/NX8045GB.pdf,CRYSTAL 24.0000MHZ 8PF SMD,Surface Mount,0.079 (2.00mm),0.315 L x 0.177 W (8.00mm x 4.50mm),,-10°C ~ 70°C,,"NDK America, Inc.",,,
Crystal,NX8045GB-6MHZ-STD-CSF-3,oscillators\Crystal,6MHz,MHz Crystal,250 Ohms,6MHz,±30ppm,±20ppm,8pF,,,"2-SMD, No Lead",,,,http://www.ndk.com/images/products/catalog/c_NX8045GB-STD-CSF-4_e.pdf,CRYSTAL 6.0000MHZ 8PF SMD,Surface Mount,0.079 (2.00mm),0.315 L x 0.177 W (8.00mm x 4.50mm),,-10°C ~ 70°C,,"NDK America, Inc.",,,
Crystal,NX8045GB-7.3728MHZ-STD-CSF-3,oscillators\Crystal,7.3728MHz,MHz Crystal,250 Ohms,7.3728MHz,±30ppm,±20ppm,8pF,,,"2-SMD, No Lead",,,,http://www.ndk.com/images/products/catalog/c_NX8045GB-STD-CSF-4_e.pdf,CRYSTAL 7.3728MHZ 8PF SMD,Surface Mount,0.079 (2.00mm),0.315 L x 0.177 W (8.00mm x 4.50mm),,-10°C ~ 70°C,,"NDK America, Inc.",,,
Crystal,NX8045GB-5MHZ-STD-CSF-3,oscillators\Crystal,5MHz,MHz Crystal,250 Ohms,5MHz,±30ppm,±20ppm,8pF,,,"2-SMD, No Lead",,,,http://www.ndk.com/images/products/catalog/c_NX8045GB-STD-CSF-4_e.pdf,CRYSTAL 5.0000MHZ 8PF SMD,Surface Mount,0.079 (2.00mm),0.315 L x 0.177 W (8.00mm x 4.50mm),,-10°C ~ 70°C,,"NDK America, Inc.",,,
Crystal,9C-16.000MEEJ-T,oscillators\Crystal,16MHz,MHz Crystal,30 Ohms,16MHz,±10ppm,±10ppm,18pF,,CRYSTAL_HC49SDLF_FXT,HC-49/US,,,,http://www.txccrystal.com/images/pdf/9c-accuracy.pdf,CRYSTAL 16.0000MHZ 18PF SMD,Surface Mount,0.161 (4.10mm),0.449 L x 0.189 W (11.40mm x 4.80mm),,-20°C ~ 70°C,,TXC CORPORATION,,,
Crystal,9C-4.000MAAE-T,oscillators\Crystal,4MHz,MHz Crystal,150 Ohms,4MHz,±30ppm,±30ppm,12pF,,"Crystal_SMD_HC49S,Crystal_SMD_HC49S-L,Crystal_SMD_HC49S-M",HC-49S,,,,http://www.txccorp.com/download/products/quartz_crystals/2015TXC_9C_32.pdf,CRYSTAL 4.0000MHZ 12PF SMD,Surface Mount,0.161 (4.10mm),0.449 L x 0.189 W (11.40mm x 4.80mm),,-20°C ~ 70°C,,TXC CORPORATION,,,
Crystal,9C-20.000MEEJ-T,oscillators\Crystal,20MHz,MHz Crystal,30 Ohms,20MHz,±10ppm,±10ppm,18pF,,CRYSTAL_HC49SDLF_FXT,HC-49/US,,,,http://www.txccrystal.com/images/pdf/9c-accuracy.pdf,CRYSTAL 20.0000MHZ 18PF SMD,Surface Mount,0.161 (4.10mm),0.449 L x 0.189 W (11.40mm x 4.80mm),,-20°C ~ 70°C,,TXC CORPORATION,,,
Crystal,9C-18.432MBBK-T,oscillators\Crystal,18.432MHz,MHz Crystal,30 Ohms,18.432MHz,±50ppm,±50ppm,20pF,,"Crystal_SMD_HC49S,Crystal_SMD_HC49S-L,Crystal_SMD_HC49S-M",HC-49S,,,,http://www.txccorp.com/download/products/quartz_crystals/2015TXC_9C_32.pdf,CRYSTAL 18.4320MHZ 20PF SMD,Surface Mount,0.161 (4.10mm),0.449 L x 0.189 W (11.40mm x 4.80mm),,-20°C ~ 70°C,,TXC CORPORATION,,,
Crystal,9C-12.000MBBK-T,oscillators\Crystal,12MHz,MHz Crystal,40 Ohms,12MHz,±50ppm,±50ppm,20pF,,"Crystal_SMD_HC49S,Crystal_SMD_HC49S-L,Crystal_SMD_HC49S-M",HC-49S,,,,http://www.txccorp.com/download/products/quartz_crystals/2015TXC_9C_32.pdf,CRYSTAL 12.0000MHZ 20PF SMD,Surface Mount,0.161 (4.10mm),0.449 L x 0.189 W (11.40mm x 4.80mm),,-20°C ~ 70°C,,TXC CORPORATION,,,
Crystal,9C-24.000MBBK-T,oscillators\Crystal,24MHz,MHz Crystal,30 Ohms,24MHz,±50ppm,±50ppm,20pF,,"Crystal_SMD_HC49S,Crystal_SMD_HC49S-L,Crystal_SMD_HC49S-M",HC-49S,,,,http://www.txccorp.com/download/products/quartz_crystals/2015TXC_9C_32.pdf,CRYSTAL 24.0000MHZ 20PF SMD,Surface Mount,0.161 (4.10mm),0.449 L x 0.189 W (11.40mm x 4.80mm),,-20°C ~ 70°C,,TXC CORPORATION,,,
Crystal,9C-3.579545MBBK-T,oscillators\Crystal,3.579545MHz,MHz Crystal,200 Ohms,3.579545MHz,±50ppm,±50ppm,20pF,,"Crystal_SMD_HC49S,Crystal_SMD_HC49S-L,Crystal_SMD_HC49S-M",HC-49S,,,,http://www.txccorp.com/download/products/quartz_crystals/2015TXC_9C_32.pdf,CRYSTAL 3.579545MHZ 20PF SMD,Surface Mount,0.161 (4.10mm),0.449 L x 0.189 W (11.40mm x 4.80mm),,-20°C ~ 70°C,,TXC CORPORATION,,,
Crystal,9C-4.9152MBBK-T,oscillators\Crystal,4.9152MHz,MHz Crystal,150 Ohms,4.9152MHz,±50ppm,±50ppm,20pF,,"Crystal_SMD_HC49S,Crystal_SMD_HC49S-L,Crystal_SMD_HC49S-M",HC-49S,,,,http://www.txccorp.com/download/products/quartz_crystals/2015TXC_9C_32.pdf,CRYSTAL 4.9152MHZ 20PF SMD,Surface Mount,0.161 (4.10mm),0.449 L x 0.189 W (11.40mm x 4.80mm),,-20°C ~ 70°C,,TXC CORPORATION,,,
Crystal,9C-4.096MBBK-T,oscillators\Crystal,4.096MHz,MHz Crystal,150 Ohms,4.096MHz,±50ppm,±50ppm,20pF,,"Crystal_SMD_HC49S,Crystal_SMD_HC49S-L,Crystal_SMD_HC49S-M",HC-49S,,,,http://www.txccorp.com/download/products/quartz_crystals/2015TXC_9C_32.pdf,CRYSTAL 4.0960MHZ 20PF SMD,Surface Mount,0.161 (4.10mm),0.449 L x 0.189 W (11.40mm x 4.80mm),,-20°C ~ 70°C,,TXC CORPORATION,,,
Crystal,9C-20.000MBBK-T,oscillators\Crystal,20MHz,MHz Crystal,30 Ohms,20MHz,±50ppm,±50ppm,20pF,,"Crystal_SMD_HC49S,Crystal_SMD_HC49S-L,Crystal_SMD_HC49S-M",HC-49S,,,,http://www.txccorp.com/download/products/quartz_crystals/2015TXC_9C_32.pdf,CRYSTAL 20.0000MHZ 20PF SMD,Surface Mount,0.161 (4.10mm),0.449 L x 0.189 W (11.40mm x 4.80mm),,-20°C ~ 70°C,,TXC CORPORATION,,,
Crystal,9C-12.500MAAJ-T,oscillators\Crystal,12.5MHz,MHz Crystal,40 Ohms,12.5MHz,±30ppm,±30ppm,18pF,,"Crystal_SMD_HC49S,Crystal_SMD_HC49S-L,Crystal_SMD_HC49S-M",HC-49S,,,,http://www.txccorp.com/download/products/quartz_crystals/2015TXC_9C_32.pdf,CRYSTAL 12.5000MHZ 18PF SMD,Surface Mount,0.161 (4.10mm),0.449 L x 0.189 W (11.40mm x 4.80mm),,-20°C ~ 70°C,,TXC CORPORATION,,,
Crystal,9C-8.000MAGJ-T,oscillators\Crystal,8MHz,MHz Crystal,80 Ohms,8MHz,±50ppm,±30ppm,18pF,,"Crystal_SMD_HC49S,Crystal_SMD_HC49S-L,Crystal_SMD_HC49S-M",HC-49S,,,,http://www.txccorp.com/download/products/quartz_crystals/2015TXC_9C_32.pdf,CRYSTAL 8.0000MHZ 18PF SMD,Surface Mount,0.161 (4.10mm),0.449 L x 0.189 W (11.40mm x 4.80mm),,-40°C ~ 85°C,,TXC CORPORATION,,,
Crystal,9C-4.000MAGJ-T,oscillators\Crystal,4MHz,MHz Crystal,150 Ohms,4MHz,±50ppm,±30ppm,18pF,,"Crystal_SMD_HC49S,Crystal_SMD_HC49S-L,Crystal_SMD_HC49S-M",HC-49S,,,,http://www.txccorp.com/download/products/quartz_crystals/2015TXC_9C_32.pdf,CRYSTAL 4.0000MHZ 18PF SMD,Surface Mount,0.161 (4.10mm),0.449 L x 0.189 W (11.40mm x 4.80mm),,-40°C ~ 85°C,,TXC CORPORATION,,,
Crystal,9C-13.225625MAAE-T,oscillators\Crystal,13.225625MHz,MHz Crystal,40 Ohms,13.225625MHz,±30ppm,±30ppm,12pF,,"Crystal_SMD_HC49S,Crystal_SMD_HC49S-L,Crystal_SMD_HC49S-M",HC-49S,,,,http://www.txccorp.com/download/products/quartz_crystals/2015TXC_9C_32.pdf,CRYSTAL 13.225625MHZ 12PF SMD,Surface Mount,0.161 (4.10mm),0.449 L x 0.189 W (11.40mm x 4.80mm),,-20°C ~ 70°C,,TXC CORPORATION,,,
Crystal,9C-22.5792MAAJ-T,oscillators\Crystal,22.5792MHz,MHz Crystal,30 Ohms,22.5792MHz,±30ppm,±30ppm,18pF,,"Crystal_SMD_HC49S,Crystal_SMD_HC49S-L,Crystal_SMD_HC49S-M",HC-49S,,,,http://www.txccorp.com/download/products/quartz_crystals/2015TXC_9C_32.pdf,CRYSTAL 22.5792MHZ 18PF SMD,Surface Mount,0.161 (4.10mm),0.449 L x 0.189 W (11.40mm x 4.80mm),,-20°C ~ 70°C,,TXC CORPORATION,,,
Crystal,9C-25.000MAAE-T,oscillators\Crystal,25MHz,MHz Crystal,30 Ohms,25MHz,±30ppm,±30ppm,12pF,,"Crystal_SMD_HC49S,Crystal_SMD_HC49S-L,Crystal_SMD_HC49S-M",HC-49S,,,,http://www.txccorp.com/download/products/quartz_crystals/2015TXC_9C_32.pdf,CRYSTAL 25.0000MHZ 12PF SMD,Surface Mount,0.161 (4.10mm),0.449 L x 0.189 W (11.40mm x 4.80mm),,-20°C ~ 70°C,,TXC CORPORATION,,,
Crystal,9C-16.000MAAE-T,oscillators\Crystal,16MHz,MHz Crystal,30 Ohms,16MHz,±30ppm,±30ppm,12pF,,"Crystal_SMD_HC49S,Crystal_SMD_HC49S-L,Crystal_SMD_HC49S-M",HC-49S,,,,http://www.txccorp.com/download/products/quartz_crystals/2015TXC_9C_32.pdf,CRYSTAL 16.0000MHZ 12PF SMD,Surface Mount,0.161 (4.10mm),0.449 L x 0.189 W (11.40mm x 4.80mm),,-20°C ~ 70°C,,TXC CORPORATION,,,
Crystal,9C-30.000MAAE-T,oscillators\Crystal,30MHz,MHz Crystal,30 Ohms,30MHz,±30ppm,±30ppm,12pF,,"Crystal_SMD_HC49S,Crystal_SMD_HC49S-L,Crystal_SMD_HC49S-M",HC-49S,,,,http://www.txccorp.com/download/products/quartz_crystals/2015TXC_9C_32.pdf,CRYSTAL 30.0000MHZ 12PF SMD,Surface Mount,0.161 (4.10mm),0.449 L x 0.189 W (11.40mm x 4.80mm),,-20°C ~ 70°C,,TXC CORPORATION,,,
Crystal,9C-16.000MAGJ-T,oscillators\Crystal,16MHz,MHz Crystal,30 Ohms,16MHz,±50ppm,±30ppm,18pF,,"Crystal_SMD_HC49S,Crystal_SMD_HC49S-L,Crystal_SMD_HC49S-M",HC-49S,,,,http://www.txccorp.com/download/products/quartz_crystals/2015TXC_9C_32.pdf,CRYSTAL 16.0000MHZ 18PF SMD,Surface Mount,0.161 (4.10mm),0.449 L x 0.189 W (11.40mm x 4.80mm),,-40°C ~ 85°C,,TXC CORPORATION,,,
Crystal,9C-20.000MAGJ-T,oscillators\Crystal,20MHz,MHz Crystal,30 Ohms,20MHz,±50ppm,±30ppm,18pF,,"Crystal_SMD_HC49S,Crystal_SMD_HC49S-L,Crystal_SMD_HC49S-M",HC-49S,,,,http://www.txccorp.com/download/products/quartz_crystals/2015TXC_9C_32.pdf,CRYSTAL 20.0000MHZ 18PF SMD,Surface Mount,0.161 (4.10mm),0.449 L x 0.189 W (11.40mm x 4.80mm),,-40°C ~ 85°C,,TXC CORPORATION,,,
Crystal,9C-10.000MBBK-T,oscillators\Crystal,10MHz,MHz Crystal,40 Ohms,10MHz,±50ppm,±50ppm,20pF,,"Crystal_SMD_HC49S,Crystal_SMD_HC49S-L,Crystal_SMD_HC49S-M",HC-49S,,,,http://www.txccorp.com/download/products/quartz_crystals/2015TXC_9C_32.pdf,CRYSTAL 10.0000MHZ 20PF SMD,Surface Mount,0.161 (4.10mm),0.449 L x 0.189 W (11.40mm x 4.80mm),,-20°C ~ 70°C,,TXC CORPORATION,,,
Crystal,9C-14.7456MBBK-T,oscillators\Crystal,14.7456MHz,MHz Crystal,30 Ohms,14.7456MHz,±50ppm,±50ppm,20pF,,"Crystal_SMD_HC49S,Crystal_SMD_HC49S-L,Crystal_SMD_HC49S-M",HC-49S,,,,http://www.txccorp.com/download/products/quartz_crystals/2015TXC_9C_32.pdf,CRYSTAL 14.7456MHZ 20PF SMD,Surface Mount,0.161 (4.10mm),0.449 L x 0.189 W (11.40mm x 4.80mm),,-20°C ~ 70°C,,TXC CORPORATION,,,
Crystal,9C-8.192MBBK-T,oscillators\Crystal,8.192MHz,MHz Crystal,80 Ohms,8.192MHz,±50ppm,±50ppm,20pF,,"Crystal_SMD_HC49S,Crystal_SMD_HC49S-L,Crystal_SMD_HC49S-M",HC-49S,,,,http://www.txccorp.com/download/products/quartz_crystals/2015TXC_9C_32.pdf,CRYSTAL 8.1920MHZ 20PF SMD,Surface Mount,0.161 (4.10mm),0.449 L x 0.189 W (11.40mm x 4.80mm),,-20°C ~ 70°C,,TXC CORPORATION,,,
Crystal,9C-3.6864MBBK-T,oscillators\Crystal,3.6864MHz,MHz Crystal,150 Ohms,3.6864MHz,±50ppm,±50ppm,20pF,,"Crystal_SMD_HC49S,Crystal_SMD_HC49S-L,Crystal_SMD_HC49S-M",HC-49S,,,,http://www.txccorp.com/download/products/quartz_crystals/2015TXC_9C_32.pdf,CRYSTAL 3.6864MHZ 20PF SMD,Surface Mount,0.161 (4.10mm),0.449 L x 0.189 W (11.40mm x 4.80mm),,-20°C ~ 70°C,,TXC CORPORATION,,,
Crystal,9C-28.800MBBK-T,oscillators\Crystal,28.8MHz,MHz Crystal,30 Ohms,28.8MHz,±50ppm,±50ppm,20pF,,"Crystal_SMD_HC49S,Crystal_SMD_HC49S-L,Crystal_SMD_HC49S-M",HC-49S,,,,http://www.txccorp.com/download/products/quartz_crystals/2015TXC_9C_32.pdf,CRYSTAL 28.8000MHZ 20PF SMD,Surface Mount,0.161 (4.10mm),0.449 L x 0.189 W (11.40mm x 4.80mm),,-20°C ~ 70°C,,TXC CORPORATION,,,
Crystal,9C-13.560MBBK-T,oscillators\Crystal,13.56MHz,MHz Crystal,40 Ohms,13.56MHz,±50ppm,±50ppm,20pF,,"Crystal_SMD_HC49S,Crystal_SMD_HC49S-L,Crystal_SMD_HC49S-M",HC-49S,,,,http://www.txccorp.com/download/products/quartz_crystals/2015TXC_9C_32.pdf,CRYSTAL 13.5600MHZ 20PF SMD,Surface Mount,0.161 (4.10mm),0.449 L x 0.189 W (11.40mm x 4.80mm),,-20°C ~ 70°C,,TXC CORPORATION,,,
Crystal,9C-11.0592MBBK-T,oscillators\Crystal,11.0592MHz,MHz Crystal,40 Ohms,11.0592MHz,±50ppm,±50ppm,20pF,,"Crystal_SMD_HC49S,Crystal_SMD_HC49S-L,Crystal_SMD_HC49S-M",HC-49S,,,,http://www.txccorp.com/download/products/quartz_crystals/2015TXC_9C_32.pdf,CRYSTAL 11.0592MHZ 20PF SMD,Surface Mount,0.161 (4.10mm),0.449 L x 0.189 W (11.40mm x 4.80mm),,-20°C ~ 70°C,,TXC CORPORATION,,,
Crystal,9C-24.576MBBK-T,oscillators\Crystal,24.576MHz,MHz Crystal,30 Ohms,24.576MHz,±50ppm,±50ppm,20pF,,"Crystal_SMD_HC49S,Crystal_SMD_HC49S-L,Crystal_SMD_HC49S-M",HC-49S,,,,http://www.txccorp.com/download/products/quartz_crystals/2015TXC_9C_32.pdf,CRYSTAL 24.5760MHZ 20PF SMD,Surface Mount,0.161 (4.10mm),0.449 L x 0.189 W (11.40mm x 4.80mm),,-20°C ~ 70°C,,TXC CORPORATION,,,
Crystal,9C-25.000MAGJ-T,oscillators\Crystal,25MHz,MHz Crystal,30 Ohms,25MHz,±50ppm,±30ppm,18pF,,"Crystal_SMD_HC49S,Crystal_SMD_HC49S-L,Crystal_SMD_HC49S-M",HC-49S,,,,http://www.txccorp.com/download/products/quartz_crystals/2015TXC_9C_32.pdf,CRYSTAL 25.0000MHZ 18PF SMD,Surface Mount,0.161 (4.10mm),0.449 L x 0.189 W (11.40mm x 4.80mm),,-40°C ~ 85°C,,TXC CORPORATION,,,
Crystal,9C-28.224MAAJ-T,oscillators\Crystal,28.224MHz,MHz Crystal,30 Ohms,28.224MHz,±30ppm,±30ppm,18pF,,"Crystal_SMD_HC49S,Crystal_SMD_HC49S-L,Crystal_SMD_HC49S-M",HC-49S,,,,http://www.txccorp.com/download/products/quartz_crystals/2015TXC_9C_32.pdf,CRYSTAL 28.2240MHZ 18PF SMD,Surface Mount,0.161 (4.10mm),0.449 L x 0.189 W (11.40mm x 4.80mm),,-20°C ~ 70°C,,TXC CORPORATION,,,
Crystal,9C-6.500MAAJ-T,oscillators\Crystal,6.5MHz,MHz Crystal,80 Ohms,6.5MHz,±30ppm,±30ppm,18pF,,"Crystal_SMD_HC49S,Crystal_SMD_HC49S-L,Crystal_SMD_HC49S-M",HC-49S,,,,http://www.txccorp.com/download/products/quartz_crystals/2015TXC_9C_32.pdf,CRYSTAL 6.5000MHZ 18PF SMD,Surface Mount,0.161 (4.10mm),0.449 L x 0.189 W (11.40mm x 4.80mm),,-20°C ~ 70°C,,TXC CORPORATION,,,
Crystal,9C-24.000MAAE-T,oscillators\Crystal,24MHz,MHz Crystal,30 Ohms,24MHz,±30ppm,±30ppm,12pF,,"Crystal_SMD_HC49S,Crystal_SMD_HC49S-L,Crystal_SMD_HC49S-M",HC-49S,,,,http://www.txccorp.com/download/products/quartz_crystals/2015TXC_9C_32.pdf,CRYSTAL 24.0000MHZ 12PF SMD,Surface Mount,0.161 (4.10mm),0.449 L x 0.189 W (11.40mm x 4.80mm),,-20°C ~ 70°C,,TXC CORPORATION,,,
Crystal,9C-30.000MAAJ-T,oscillators\Crystal,30MHz,MHz Crystal,30 Ohms,30MHz,±30ppm,±30ppm,18pF,,CRYSTAL_HC49SDLF_FXT,HC-49/US,,,,http://www.txccorp.com/download/products/quartz_crystals/2015TXC_9C_32.pdf,CRYSTAL 30.0000MHZ 18PF SMD,Surface Mount,0.161 (4.10mm),0.449 L x 0.189 W (11.40mm x 4.80mm),,-20°C ~ 70°C,,TXC CORPORATION,,,
Crystal,9C-60.000MBBK-T,oscillators\Crystal,60MHz,MHz Crystal,60 Ohms,60MHz,±50ppm,±50ppm,20pF,,"Crystal_SMD_HC49S,Crystal_SMD_HC49S-L,Crystal_SMD_HC49S-M",HC-49S,,,,http://www.txccorp.com/download/products/quartz_crystals/2015TXC_9C_32.pdf,CRYSTAL 60.0000MHZ 20PF SMD,Surface Mount,0.161 (4.10mm),0.449 L x 0.189 W (11.40mm x 4.80mm),,-20°C ~ 70°C,,TXC CORPORATION,,,
Crystal,9C-22.1184MAAJ-T,oscillators\Crystal,22.1184MHz,MHz Crystal,30 Ohms,22.1184MHz,±30ppm,±30ppm,18pF,,CRYSTAL_HC49SDLF_FXT,HC-49/US,,,,http://www.txccorp.com/download/products/quartz_crystals/2015TXC_9C_32.pdf,CRYSTAL 22.1184MHZ 18PF SMD,Surface Mount,0.161 (4.10mm),0.449 L x 0.189 W (11.40mm x 4.80mm),,-20°C ~ 70°C,,TXC CORPORATION,,,
Crystal,9C-8.000MEEJ-T,oscillators\Crystal,8MHz,MHz Crystal,80 Ohms,8MHz,±10ppm,±10ppm,18pF,,CRYSTAL_HC49SDLF_FXT,HC-49/US,,,,http://www.txccrystal.com/images/pdf/9c-accuracy.pdf,CRYSTAL 8.0000MHZ 18PF SMD,Surface Mount,0.161 (4.10mm),0.449 L x 0.189 W (11.40mm x 4.80mm),,-20°C ~ 70°C,,TXC CORPORATION,,,
Crystal,9C-7.3728MAAJ-T,oscillators\Crystal,7.3728MHz,MHz Crystal,80 Ohms,7.3728MHz,±30ppm,±30ppm,18pF,,CRYSTAL_HC49SDLF_FXT,HC-49/US,,,,http://www.txccorp.com/download/products/quartz_crystals/2015TXC_9C_32.pdf,CRYSTAL 7.3728MHZ 18PF SMD,Surface Mount,0.161 (4.10mm),0.449 L x 0.189 W (11.40mm x 4.80mm),,-20°C ~ 70°C,,TXC CORPORATION,,,
Crystal,9C-24.576MEEJ-T,oscillators\Crystal,24.576MHz,MHz Crystal,30 Ohms,24.576MHz,±10ppm,±10ppm,18pF,,CRYSTAL_HC49SDLF_FXT,HC-49/US,,,,http://www.txccrystal.com/images/pdf/9c-accuracy.pdf,CRYSTAL 24.5760MHZ 18PF SMD,Surface Mount,0.161 (4.10mm),0.449 L x 0.189 W (11.40mm x 4.80mm),,-20°C ~ 70°C,,TXC CORPORATION,,,
Crystal,9C-8.000MBBK-T,oscillators\Crystal,8MHz,MHz Crystal,80 Ohms,8MHz,±50ppm,±50ppm,20pF,,"Crystal_SMD_HC49S,Crystal_SMD_HC49S-L,Crystal_SMD_HC49S-M",HC-49S,,,,http://www.txccorp.com/download/products/quartz_crystals/2015TXC_9C_32.pdf,CRYSTAL 8.0000MHZ 20PF SMD,Surface Mount,0.161 (4.10mm),0.449 L x 0.189 W (11.40mm x 4.80mm),,-20°C ~ 70°C,,TXC CORPORATION,,,
